time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,0.562398,0.113176,3.141593,3.141593
0.05,0.001662,0.065746,-0.002753,-0.108492,3.0,1.000976,3.142494,3.139931
0.1,0.00972,0.253646,-0.012672,-0.282031,3.0,1.135835,3.154784,3.131872
0.15,0.02526,0.363124,-0.026733,-0.271033,3.0,1.085862,3.149216,3.116333
0.2,0.046004,0.461081,-0.040035,-0.251149,3.0,1.023946,3.140055,3.095589
0.25,0.07139,0.548196,-0.052363,-0.231718,3.0,0.959634,3.127795,3.070203
0.3,0.100811,0.621992,-0.063752,-0.213378,3.0,0.893991,3.111723,3.040781
0.35,0.133545,0.6803,-0.074262,-0.196504,3.0,0.82822,3.091163,3.008048
0.4,0.168767,0.721347,-0.083965,-0.181242,3.0,0.763337,3.065604,2.972825
0.45,0.205582,0.743937,-0.092944,-0.167808,3.0,0.700493,3.034864,2.936011
0.5,0.243046,0.747433,-0.101289,-0.156343,3.0,0.640724,2.999155,2.898547
0.55,0.280199,0.731777,-0.109097,-0.146927,3.0,0.584875,2.959149,2.861394
0.6,0.316093,0.697476,-0.116468,-0.139573,3.0,0.533546,2.915985,2.8255
0.65,0.349818,0.64557,-0.123502,-0.134232,3.0,0.495879,2.871243,2.791775
0.7,0.380446,0.574219,-0.130084,-0.122387,3.0,0.483292,2.825874,2.761147
0.75,0.406866,0.478213,-0.135427,-0.085992,3.0,0.43946,2.780854,2.734726
0.8,0.4283,0.37571,-0.139286,-0.064432,3.0,0.414834,2.743477,2.713293
0.85,0.444378,0.264899,-0.142127,-0.046378,3.0,0.399597,2.714312,2.697215
0.9,0.45473,0.147589,-0.144058,-0.029067,3.0,0.390254,2.694923,2.686863
0.95,0.45911,0.026911,-0.145124,-0.0127,3.0,0.425573,2.68657,2.682483
1.0,0.457054,-0.108773,-0.144436,0.039709,3.0,0.334189,2.690914,2.684538
1.05,0.449211,-0.203826,-0.143494,-0.003165,-3.0,-1.907489,2.703898,2.692382
1.1,0.429278,-0.590934,-0.141057,0.098656,-3.0,-1.975922,2.781274,2.712315
1.15,0.391182,-0.927733,-0.135646,0.113207,-3.0,-1.896198,2.908035,2.750411
1.2,0.336372,-1.256792,-0.128363,0.170768,-3.0,-1.884681,3.081303,2.805221
1.25,0.26633,-1.534177,-0.119215,0.184289,-3.0,-1.805606,3.266345,2.875263
1.3,0.183397,-1.769698,-0.109269,0.199174,-3.0,-1.703021,3.454615,2.958196
1.35,0.089842,-1.956491,-0.098425,0.216449,-3.0,-1.605531,3.632847,3.051751
1.4,-0.011478,-2.078217,-0.087249,0.209333,-3.0,-1.492554,3.783156,3.15307
1.45,-0.1172,-2.131593,-0.076982,0.178443,-3.0,-1.345682,3.898871,3.258793
1.5,-0.224141,-2.126814,-0.068133,0.152387,-3.0,-1.198581,3.984892,3.365733
1.55,-0.329417,-2.065652,-0.06044,0.132857,-3.0,-1.059395,4.041798,3.47101
1.6,-0.430262,-1.950849,-0.053631,0.118437,-3.0,-0.942205,4.071961,3.571855
1.65,-0.524001,-1.783248,-0.047739,0.098351,-3.0,-0.832913,4.077806,3.665593
1.7,-0.608221,-1.572388,-0.042869,0.080311,-3.0,-0.735722,4.067161,3.749814
1.75,-0.680992,-1.327636,-0.038786,0.069804,-3.0,-0.661598,4.047363,3.822585
1.8,-0.740749,-1.054198,-0.035247,0.061328,-3.0,-0.605922,4.023545,3.882342
1.85,-0.786229,-0.758813,-0.032184,0.053533,-3.0,-0.566409,4.000935,3.927822
1.9,-0.816512,-0.448494,-0.029556,0.046543,-3.0,-0.538207,3.983814,3.958104
1.95,-0.831058,-0.13139,-0.02722,0.044206,-3.0,-0.483637,3.975162,3.972651
2.0,-0.830089,0.170391,-0.023944,0.085921,3.0,1.744111,3.976335,3.971681
2.05,-0.80639,0.774732,-0.022888,-0.040631,3.0,1.835394,4.02355,3.947983
2.1,-0.754024,1.312998,-0.025128,-0.040525,3.0,1.774565,4.111212,3.895616
2.15,-0.675378,1.821894,-0.027376,-0.036389,3.0,1.681706,4.229733,3.816971
2.2,-0.572222,2.289168,-0.029519,-0.031586,3.0,1.557558,4.362864,3.713815
2.25,-0.44698,2.700996,-0.031575,-0.028282,3.0,1.403923,4.491662,3.588573
2.3,-0.302783,3.043253,-0.033657,-0.028488,3.0,1.226066,4.596418,3.444376
2.35,-0.143461,3.302705,-0.035945,-0.033355,3.0,1.059702,4.658524,3.285054
2.4,0.026287,3.458438,-0.037976,-0.017229,3.0,0.894595,4.654854,3.115306
2.45,0.201089,3.505276,-0.038667,0.018133,3.0,0.72019,4.575516,2.940503
2.5,0.375755,3.455125,-0.037744,0.04313,3.0,0.572245,4.426176,2.765838
2.55,0.545569,3.314557,-0.035749,0.056369,3.0,0.45438,4.210711,2.596024
2.6,0.706257,3.093981,-0.033243,0.059035,3.0,0.367532,3.938042,2.435336
2.65,0.854119,2.805624,-0.030659,0.05544,3.0,0.305156,3.620508,2.287473
2.7,0.986135,2.463947,-0.028293,0.046939,3.0,0.264786,3.274147,2.155458
2.75,1.099976,2.081968,-0.026327,0.03671,3.0,0.255704,2.916304,2.041616
2.8,1.193787,1.665455,-0.024451,0.041218,3.0,0.257605,2.563198,1.947805
2.85,1.26611,1.224497,-0.021954,0.059899,3.0,0.261926,2.240736,1.875482
2.9,1.315976,0.768582,-0.018279,0.087434,3.0,0.253914,1.98282,1.825617
2.95,1.342945,0.309596,-0.013408,0.107238,3.0,0.234865,1.828295,1.798647
3.0,1.3471,-0.143304,-0.008066,0.105881,3.0,0.133351,1.803334,1.794492
3.05,1.329671,-0.553143,-0.005431,-0.001303,-3.0,-2.066547,1.894481,1.811921
3.1,1.283899,-1.275776,-0.003305,0.084353,-3.0,-2.136668,2.255162,1.857693
3.15,1.20311,-1.951222,0.000904,0.078824,-3.0,-2.104752,2.751581,1.938483
3.2,1.089093,-2.601071,0.004644,0.061155,-3.0,-2.034959,3.313923,2.0525
3.25,0.943397,-3.213219,0.007507,0.038036,-3.0,-1.924475,3.893372,2.198196
3.3,0.768348,-3.768902,0.009312,0.012444,-3.0,-1.771228,4.453892,2.373245
3.35,0.567332,-4.245179,0.010003,-0.012691,-3.0,-1.576687,4.964738,2.57426
3.4,0.344919,-4.618637,0.009705,-0.032276,-3.0,-1.352389,5.399475,2.796673
3.45,0.106826,-4.867877,0.008711,-0.04381,-3.0,-1.141695,5.736552,3.034766
3.5,-0.140045,-4.968345,0.006704,-0.072625,-3.0,-0.942067,5.954739,3.281637
3.55,-0.388127,-4.918771,0.002795,-0.115384,-3.0,-0.748307,6.055291,3.529719
3.6,-0.630405,-4.741452,-0.00301,-0.142091,-3.0,-0.593266,6.06049,3.771998
3.65,-0.86099,-4.457478,-0.009887,-0.152505,-3.0,-0.47374,5.992757,4.002583
3.7,-1.075202,-4.093177,-0.01705,-0.148807,-3.0,-0.38254,5.878596,4.216795
3.75,-1.269729,-3.676123,-0.023818,-0.133012,-3.0,-0.314078,5.743858,4.411322
3.8,-1.442575,-3.230948,-0.029621,-0.107247,-3.0,-0.264524,5.609456,4.584168
3.85,-1.592847,-2.77703,-0.033999,-0.073517,-3.0,-0.23335,5.489387,4.734439
3.9,-1.720451,-2.327008,-0.036642,-0.035522,-3.0,-0.221428,5.390458,4.862043
3.95,-1.825755,-1.886847,-0.037483,0.000562,-3.0,-0.223846,5.313769,4.967348
