time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,2.46554,0.727693,3.141593,3.141593
0.05,0.005004,0.198262,-0.006363,-0.250519,3.0,1.123324,3.152824,3.136589
0.1,0.018201,0.325291,-0.019793,-0.277994,3.0,1.111931,3.152628,3.123392
0.15,0.03715,0.427371,-0.03349,-0.260057,3.0,1.052821,3.144672,3.104442
0.2,0.060954,0.518792,-0.046254,-0.240355,3.0,0.989062,3.133591,3.080639
0.25,0.08903,0.59773,-0.058061,-0.22148,3.0,0.923488,3.11895,3.052563
0.3,0.120695,0.661923,-0.068961,-0.203979,3.0,0.857378,3.100053,3.020898
0.35,0.155159,0.709426,-0.079024,-0.188035,3.0,0.791763,3.076309,2.986434
0.4,0.191548,0.738833,-0.088328,-0.173854,3.0,0.727777,3.047403,2.950044
0.45,0.228934,0.749301,-0.096962,-0.161601,3.0,0.666503,3.013395,2.912659
0.5,0.266356,0.740558,-0.105019,-0.151378,3.0,0.608869,2.974787,2.875236
0.55,0.30286,0.712912,-0.112601,-0.143225,3.0,0.555572,2.932548,2.838733
0.6,0.337518,0.667213,-0.119807,-0.137115,3.0,0.509684,2.888107,2.804075
0.65,0.369433,0.60381,-0.126673,-0.130439,3.0,0.494337,2.842976,2.772159
0.7,0.39752,0.514891,-0.132556,-0.099035,3.0,0.460583,2.79686,2.744073
0.75,0.42082,0.413325,-0.136877,-0.069395,3.0,0.429739,2.756265,2.720773
0.8,0.438822,0.303956,-0.139867,-0.047075,3.0,0.4097,2.72381,2.702771
0.85,0.451174,0.188291,-0.141812,-0.028694,3.0,0.398421,2.700877,2.690418
0.9,0.457617,0.068431,-0.142854,-0.011968,3.0,0.433436,2.688673,2.683976
0.95,0.457628,-0.067867,-0.142105,0.041557,3.0,0.340673,2.688902,2.683965
1.0,0.451798,-0.164437,-0.14106,-0.000755,-3.0,-1.901645,2.698506,2.689795
1.05,0.433774,-0.554118,-0.138489,0.1016,-3.0,-1.97024,2.769265,2.707818
1.1,0.397434,-0.89448,-0.132923,0.116494,-3.0,-1.939921,2.891668,2.744159
1.15,0.344651,-1.20944,-0.126658,0.127459,-3.0,-1.890509,3.052526,2.796941
1.2,0.276876,-1.49164,-0.119765,0.138953,-3.0,-1.821248,3.235003,2.864717
1.25,0.195941,-1.733202,-0.112164,0.152594,-3.0,-1.729596,3.422969,2.945652
1.3,0.104055,-1.927127,-0.103706,0.169616,-3.0,-1.615406,3.602774,3.037538
1.35,0.003753,-2.067506,-0.094218,0.190154,-3.0,-1.508377,3.763728,3.137839
1.4,-0.101898,-2.139578,-0.084225,0.187078,-3.0,-1.389235,3.89103,3.24349
1.45,-0.209424,-2.14205,-0.074938,0.160954,-3.0,-1.240546,3.981106,3.351016
1.5,-0.315625,-2.087124,-0.066836,0.140137,-3.0,-1.095982,4.041355,3.457218
1.55,-0.417707,-1.978441,-0.059638,0.126017,-3.0,-0.972832,4.07459,3.5593
1.6,-0.512981,-1.816583,-0.053306,0.10757,-3.0,-0.860447,4.082927,3.654574
1.65,-0.598979,-1.609637,-0.047966,0.089086,-3.0,-0.762973,4.073456,3.740572
1.7,-0.67365,-1.365909,-0.043554,0.073425,-3.0,-0.681045,4.053279,3.815242
1.75,-0.735368,-1.093976,-0.039857,0.063436,-3.0,-0.620725,4.029047,3.876961
1.8,-0.782871,-0.799631,-0.036684,0.05526,-3.0,-0.578124,4.005649,3.924464
1.85,-0.815209,-0.489535,-0.033965,0.047988,-3.0,-0.547468,3.987402,3.956801
1.9,-0.831799,-0.171845,-0.031555,0.045363,-3.0,-0.491383,3.97749,3.973392
1.95,-0.83282,0.13147,-0.028233,0.086372,3.0,1.780784,3.977625,3.974413
2.0,-0.811442,0.721219,-0.0261,0.001417,3.0,1.834041,4.018373,3.953035
2.05,-0.761676,1.263057,-0.026252,-0.000124,3.0,1.736136,4.102622,3.903269
2.1,-0.684995,1.793697,-0.027578,-0.040628,3.0,1.691242,4.226409,3.826588
2.15,-0.583143,2.265447,-0.029903,-0.034744,3.0,1.567244,4.359817,3.724736
2.2,-0.458948,2.683027,-0.032104,-0.031029,3.0,1.414423,4.490492,3.60054
2.25,-0.315491,3.031772,-0.034302,-0.030372,3.0,1.236502,4.598387,3.457084
2.3,-0.156566,3.298361,-0.036661,-0.034275,3.0,1.069499,4.664714,3.298158
2.35,0.013152,3.461546,-0.038717,-0.017139,3.0,0.903277,4.665966,3.128441
