time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,2.454556,0.068981,3.141593,3.141593
0.05,0.011441,0.451921,-0.022491,-0.886295,3.0,3.0,3.284525,3.130151
0.1,0.017933,-0.192557,-0.019282,1.013565,3.0,-3.0,3.289683,3.123659
0.15,0.052227,1.545358,-0.071481,-3.058408,3.0,-3.0,4.614248,3.089366
0.2,0.166315,2.900351,-0.310514,-6.220893,3.0,-3.0,7.487339,2.975278
0.25,0.326205,3.3519,-0.655053,-7.216311,3.0,-3.0,8.46557,2.815388
0.3,0.491496,3.209497,-1.008024,-6.780293,3.0,-3.0,8.019499,2.650096
0.35,0.64515,2.932401,-1.328065,-6.00921,3.0,-3.0,7.25986,2.496442
0.4,0.784981,2.66556,-1.609399,-5.255275,3.0,-3.0,6.547282,2.356611
0.45,0.912184,2.426365,-1.854881,-4.576715,3.0,-3.0,5.936701,2.229409
0.5,1.027855,2.201244,-2.068252,-3.968888,3.0,-3.0,5.416927,2.113737
0.55,1.132213,1.97056,-2.252751,-3.420059,3.0,-3.0,4.969145,2.009379
0.6,1.224518,1.716585,-2.411087,-2.921037,3.0,-3.0,4.579044,1.917075
0.65,1.303295,1.428447,-2.545557,-2.464097,3.0,-3.0,4.239273,1.838298
0.7,1.366764,1.104809,-2.658054,-2.040531,-3.0,-3.0,3.949638,1.774829
0.75,1.387653,-0.28949,-2.747642,-1.551565,-3.0,-3.0,3.62174,1.75394
0.8,1.33653,-1.760714,-2.81328,-1.068315,-3.0,-3.0,3.926093,1.805063
0.85,1.211812,-3.21761,-2.853452,-0.525518,-3.0,-3.0,4.742934,1.929781
0.9,1.016682,-4.558458,-2.864375,0.103871,-3.0,-3.0,5.788801,2.124911
0.95,0.760033,-5.653782,-2.841519,0.826116,-3.0,-3.0,6.811298,2.38156
1.0,0.458107,-6.341883,-2.78022,1.640451,-3.0,-3.0,7.605345,2.683486
1.05,0.135103,-6.481435,-2.676387,2.517115,-3.0,3.0,8.034109,3.00649
1.1,-0.182351,-6.125374,-2.498508,4.58945,-3.0,3.0,8.710591,3.323943
1.15,-0.472314,-5.473417,-2.218731,6.591142,-3.0,3.0,9.559526,3.613907
1.2,-0.734462,-5.102802,-1.838171,8.689191,-3.0,3.0,10.951863,3.876055
1.25,-0.995519,-5.527977,-1.335473,11.713366,-3.0,3.0,13.662381,4.137112
1.3,-1.316927,-7.810074,-0.608665,18.421564,0.718007,3.0,20.508539,4.458519
1.35,-1.756113,-8.484639,0.464623,21.598129,3.0,1.643855,23.720701,4.897706
1.4,-2.061383,-4.066695,1.332748,14.266299,-3.0,-0.280757,15.77696,5.202976
1.45,-2.186165,-0.908476,1.965399,11.427963,-3.0,3.0,12.793415,5.327758
1.5,-2.142358,2.847856,2.512098,10.493852,-3.0,3.0,12.34755,5.28395
1.55,-1.90349,6.287902,3.018013,9.784629,-3.0,3.0,13.032188,5.045082
1.6,-1.590053,5.508289,3.500696,9.67595,-3.0,3.0,12.593991,4.731646
1.65,-1.394847,2.216543,4.002797,10.578942,-3.0,-2.999999,12.386636,4.53644
1.7,-1.351271,-0.295949,4.543606,11.219167,3.0,3.0,12.914623,4.492864
1.75,-1.420619,-2.65887,5.183352,14.981012,3.0,-3.0,16.708717,4.562211
1.8,-1.605431,-4.392839,6.0313,18.501935,-3.0,3.0,20.506815,4.747024
1.85,-1.815768,-2.87772,6.974809,16.998953,3.0,-3.0,19.247573,4.957361
1.9,-1.812119,2.668753,7.589342,8.533629,-3.0,-3.0,12.73116,4.953712
1.95,-1.58159,6.377832,7.876384,2.952429,3.0,3.0,11.564578,4.723182
2.0,-1.192783,8.984703,7.900729,-2.174985,3.0,-3.0,12.909833,4.334376
2.05,-0.6895,11.09623,7.591577,-10.587795,3.0,-3.0,17.536734,3.831092
2.1,-0.048709,15.438028,6.746508,-25.031005,-3.0,3.0,30.341017,3.190302
2.15,0.670112,11.850745,5.609721,-16.347042,3.0,-3.0,21.100785,2.47148
2.2,1.213564,10.168716,4.979109,-9.362634,-3.0,3.0,14.817912,1.928029
2.25,1.667099,7.971293,4.700126,-2.236975,-3.0,3.0,9.63384,1.474493
2.3,1.998752,5.158754,4.727112,3.103649,3.0,-3.0,7.739319,1.142841
2.35,2.207521,3.231225,4.932172,4.929227,3.0,-3.0,7.741893,0.934072
2.4,2.329585,1.752452,5.203247,5.745338,3.0,-3.0,7.988312,0.812007
2.45,2.394868,0.990653,5.48822,5.448222,3.0,-3.0,7.832157,0.746725
2.5,2.44273,1.058269,5.724846,3.784285,3.0,-3.0,6.978755,0.698863
2.55,2.512322,1.809879,5.846014,0.916377,3.0,-2.984995,6.219909,0.629271
2.6,2.628791,2.869731,5.808833,-2.413643,3.0,2.537098,6.933004,0.512801
2.65,2.758419,2.352248,5.71084,-1.58287,2.809613,2.931643,6.387414,0.383174
2.7,2.863613,1.882971,5.652586,-0.803167,1.970064,2.420945,6.018277,0.277979
2.75,2.94927,1.562885,5.623111,-0.411219,1.370114,2.304099,5.853894,0.192323
2.8,3.020182,1.288769,5.610507,-0.11791,0.728563,2.188195,5.75911,0.121411
2.85,3.07789,1.031025,5.611514,0.141578,0.286901,1.999814,5.707557,0.063703
2.9,3.123873,0.816667,5.623145,0.313948,-0.017234,1.851977,5.690833,0.01772
2.95,3.160112,0.63879,5.641757,0.426015,-0.231595,1.73292,5.693795,0.018519
3.0,3.188227,0.489662,5.664924,0.500181,-0.373683,1.627455,5.708195,0.046635
3.05,3.209551,0.365391,5.69103,0.546643,-0.459148,1.532135,5.729291,0.067958
3.1,3.22524,0.262854,5.718875,0.572087,-0.50199,1.445342,5.754034,0.083647
3.15,3.236302,0.179169,5.747549,0.581572,-0.513788,1.365827,5.780451,0.094709
3.2,3.243606,0.111652,5.776364,0.579061,-0.503789,1.292572,5.807286,0.102014
3.25,3.247895,0.057834,5.804811,0.567723,-0.479171,1.224716,5.833763,0.106302
