time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,0.638388,0.228038,3.141593,3.141593
0.05,0.000905,0.035941,-0.000671,-0.02635,0.628677,0.246022,3.141004,3.140688
0.1,0.003318,0.05998,-0.002003,-0.025882,0.628588,0.239741,3.138955,3.138274
0.15,0.006894,0.082275,-0.003301,-0.024836,0.629051,0.232127,3.135878,3.134698
0.2,0.011536,0.102418,-0.00455,-0.023797,0.629893,0.223796,3.131826,3.130057
0.25,0.017119,0.119831,-0.005752,-0.022786,0.631151,0.214912,3.126859,3.124473
0.3,0.023496,0.134012,-0.006907,-0.02181,0.632796,0.20562,3.121059,3.118097
0.35,0.030493,0.144553,-0.008015,-0.020874,0.634817,0.196093,3.114536,3.1111
0.4,0.03792,0.151154,-0.00908,-0.019985,0.637183,0.186512,3.107429,3.103673
0.45,0.045575,0.153628,-0.010101,-0.019147,0.63985,0.177057,3.099903,3.096018
0.5,0.053248,0.15191,-0.011081,-0.018363,0.642763,0.167909,3.092153,3.088345
0.55,0.060731,0.146054,-0.012023,-0.017638,0.645857,0.15924,3.084395,3.080861
0.6,0.067821,0.136236,-0.012927,-0.016973,0.649062,0.151209,3.076864,3.073772
0.65,0.074325,0.122743,-0.013797,-0.016368,0.652307,0.14396,3.069797,3.067268
0.7,0.080069,0.105966,-0.014635,-0.015825,0.655518,0.137615,3.063433,3.061523
0.75,0.084901,0.086392,-0.015443,-0.015341,0.658628,0.132273,3.05799,3.056692
0.8,0.088694,0.064585,-0.016224,-0.014914,0.661571,0.128007,3.053662,3.052899
0.85,0.091351,0.041172,-0.01698,-0.014541,0.664289,0.124862,3.050601,3.050241
0.9,0.09281,0.016822,-0.017714,-0.014216,0.666733,0.122855,3.048914,3.048783
0.95,0.09304,-0.007766,-0.018427,-0.013935,0.66886,0.121973,3.04865,3.048553
1.0,0.092047,-0.031893,-0.019122,-0.013691,0.670637,0.122174,3.049803,3.049545
1.05,0.089872,-0.05487,-0.019801,-0.013477,0.672039,0.123389,3.052308,3.05172
1.1,0.086589,-0.076046,-0.020464,-0.013285,0.673049,0.125522,3.056048,3.055004
1.15,0.082302,-0.09482,-0.021115,-0.013109,0.67366,0.128452,3.06086,3.05929
1.2,0.077147,-0.110663,-0.021753,-0.01294,0.673871,0.132037,3.066547,3.064446
1.25,0.071281,-0.123129,-0.02238,-0.012771,0.673696,0.13612,3.072888,3.070312
1.3,0.064883,-0.131872,-0.022997,-0.012596,0.67315,0.140527,3.079646,3.07671
1.35,0.058145,-0.136653,-0.023602,-0.012407,0.672265,0.145078,3.08659,3.083448
1.4,0.051269,-0.137348,-0.024197,-0.012199,0.671077,0.149591,3.093493,3.090323
1.45,0.044462,-0.133951,-0.024781,-0.011967,0.669631,0.153883,3.100148,3.097131
1.5,0.037924,-0.126574,-0.025353,-0.011708,0.66798,0.15778,3.106374,3.103668
1.55,0.031852,-0.115445,-0.025914,-0.011419,0.666189,0.161124,3.112012,3.109741
1.6,0.026423,-0.100899,-0.026462,-0.011099,0.664316,0.163769,3.116935,3.115169
1.65,0.0218,-0.083368,-0.026996,-0.010748,0.662431,0.165594,3.121042,3.119793
1.7,0.018119,-0.063372,-0.027515,-0.010367,0.660602,0.166505,3.124255,3.123474
1.75,0.015488,-0.041497,-0.028019,-0.009957,0.658897,0.166433,3.126521,3.126104
1.8,0.013987,-0.018384,-0.028506,-0.009523,0.657378,0.165344,3.127804,3.127606
1.85,0.01366,0.005294,-0.028975,-0.009069,0.656104,0.163233,3.128084,3.127932
1.9,0.014519,0.028848,-0.029425,-0.008599,0.655126,0.160129,3.127357,3.127073
1.95,0.01654,0.051597,-0.029857,-0.008121,0.654486,0.156089,3.125631,3.125052
2.0,0.019667,0.072883,-0.030269,-0.007639,0.654218,0.151204,3.122932,3.121926
2.05,0.02381,0.092094,-0.03066,-0.00716,0.65434,0.145585,3.119302,3.117783
2.1,0.028851,0.10868,-0.031031,-0.006693,0.654861,0.13937,3.1148,3.112742
2.15,0.034647,0.122168,-0.031382,-0.006241,0.655776,0.132713,3.109511,3.106945
2.2,0.041033,0.132176,-0.031713,-0.005813,0.657064,0.125778,3.103543,3.10056
2.25,0.047827,0.138423,-0.032025,-0.005414,0.658693,0.11874,3.097031,3.093766
2.3,0.054835,0.14074,-0.032318,-0.005049,0.660621,0.111773,3.090137,3.086757
2.35,0.06186,0.139068,-0.032594,-0.004723,0.662794,0.105048,3.083047,3.079733
2.4,0.068702,0.133467,-0.032853,-0.004438,0.66515,0.098729,3.075966,3.072891
2.45,0.075169,0.124108,-0.033098,-0.004197,0.667628,0.092968,3.069116,3.066424
2.5,0.081078,0.111268,-0.033329,-0.004002,0.670157,0.087897,3.062721,3.060515
2.55,0.086264,0.095327,-0.033549,-0.003852,0.672669,0.083632,3.057002,3.055328
2.6,0.090584,0.07675,-0.033758,-0.003747,0.675099,0.080264,3.052163,3.051008
2.65,0.093919,0.056075,-0.033959,-0.003685,0.677388,0.077863,3.048381,3.047674
2.7,0.096178,0.033903,-0.034154,-0.003663,0.67948,0.07647,3.045797,3.045414
2.75,0.097303,0.010871,-0.034344,-0.003677,0.681328,0.076101,3.044505,3.04429
2.8,0.097266,-0.012357,-0.034531,-0.003721,0.68289,0.076745,3.044549,3.044326
2.85,0.096076,-0.035115,-0.034717,-0.003791,0.684136,0.078364,3.04592,3.045517
2.9,0.09377,-0.056751,-0.034901,-0.00388,0.685039,0.080893,3.048553,3.047822
2.95,0.090423,-0.076647,-0.035087,-0.003981,0.685583,0.084242,3.052337,3.05117
3.0,0.086134,-0.094237,-0.035274,-0.004088,0.685761,0.088298,3.057118,3.055459
3.05,0.081033,-0.109021,-0.035463,-0.004193,0.685572,0.092932,3.062709,3.06056
3.1,0.07527,-0.12058,-0.035655,-0.004291,0.685026,0.097992,3.068902,3.066322
3.15,0.069017,-0.128591,-0.035849,-0.004373,0.684141,0.103318,3.075478,3.072576
3.2,0.062455,-0.132832,-0.036045,-0.004435,0.682943,0.108739,3.082215,3.079137
3.25,0.055779,-0.133192,-0.036244,-0.004471,0.681468,0.114083,3.088903,3.085814
3.3,0.049181,-0.129671,-0.036443,-0.004478,0.679761,0.119179,3.095347,3.092412
3.35,0.042855,-0.122382,-0.036644,-0.004451,0.677875,0.123863,3.101373,3.098738
3.4,0.036984,-0.111546,-0.036843,-0.004389,0.675864,0.127983,3.106834,3.104609
3.45,0.031738,-0.097487,-0.037042,-0.00429,0.67379,0.131403,3.111606,3.109855
3.5,0.027268,-0.08062,-0.037237,-0.004155,0.671718,0.13401,3.115594,3.114325
3.55,0.023702,-0.061442,-0.037429,-0.003985,0.669712,0.135715,3.118723,3.11789
3.6,0.021144,-0.040513,-0.037615,-0.003782,0.667837,0.136456,3.120941,3.120449
3.65,0.019665,-0.018444,-0.037794,-0.003549,0.666152,0.1362,3.122213,3.121928
3.7,0.019306,0.004124,-0.037966,-0.003292,0.664711,0.134947,3.122522,3.122287
3.75,0.020076,0.026538,-0.038129,-0.003015,0.663563,0.132727,3.121864,3.121516
3.8,0.021952,0.048151,-0.038282,-0.002723,0.662746,0.129596,3.120249,3.119641
3.85,0.024877,0.068341,-0.038424,-0.002424,0.66229,0.125643,3.117703,3.116716
3.9,0.028765,0.086529,-0.038555,-0.002123,0.662212,0.120977,3.11427,3.112828
3.95,0.033502,0.102195,-0.038674,-0.001827,0.66252,0.115731,3.110011,3.10809
4.0,0.038952,0.114896,-0.038782,-0.001542,0.663205,0.110052,3.10501,3.10264
4.05,0.044956,0.124272,-0.038878,-0.001275,0.664247,0.104098,3.099373,3.096636
4.1,0.051341,0.130064,-0.038962,-0.001032,0.665617,0.098036,3.093233,3.090252
4.15,0.057922,0.132115,-0.039035,-0.000816,0.667272,0.092032,3.086746,3.08367
