time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,2.250241,0.461057,3.141593,3.141593
0.05,0.006569,0.259848,-0.010814,-0.426056,3.0,1.059332,3.174514,3.135024
0.1,0.023231,0.400167,-0.033991,-0.486968,3.0,1.081752,3.181604,3.118362
0.15,0.045636,0.488594,-0.057425,-0.435277,3.0,0.995463,3.164875,3.095956
0.2,0.072178,0.565389,-0.078153,-0.379378,3.0,0.904419,3.144997,3.069415
0.25,0.102288,0.631164,-0.096177,-0.327795,3.0,0.817235,3.12289,3.039305
0.3,0.135355,0.683644,-0.11172,-0.280932,3.0,0.733548,3.097779,3.006237
0.35,0.170676,0.72133,-0.125047,-0.240025,3.0,0.654845,3.069188,2.970917
0.4,0.207472,0.742855,-0.136461,-0.20534,3.0,0.581631,3.036723,2.934121
0.45,0.244913,0.747403,-0.146276,-0.17709,3.0,0.514308,3.000354,2.89668
0.5,0.28214,0.73471,-0.154818,-0.155385,3.0,0.453129,2.96047,2.859453
0.55,0.318295,0.705027,-0.162412,-0.140141,3.0,0.413641,2.917891,2.823298
0.6,0.352397,0.653233,-0.169003,-0.116425,3.0,0.38766,2.87201,2.789195
0.65,0.383317,0.578574,-0.174027,-0.078926,3.0,0.348394,2.824774,2.758275
0.7,0.410176,0.491737,-0.177346,-0.049708,3.0,0.325075,2.781432,2.731417
0.75,0.432353,0.392229,-0.179205,-0.021818,3.0,0.311818,2.743431,2.70924
0.8,0.449259,0.281865,-0.179622,0.006692,3.0,0.306962,2.713009,2.692333
0.85,0.460416,0.163207,-0.178551,0.036509,3.0,0.308641,2.692315,2.681177
0.9,0.465492,0.039637,-0.175951,0.066697,3.0,0.407827,2.683001,2.676101
0.95,0.463462,-0.119635,-0.169654,0.182185,3.0,0.224748,2.692335,2.67813
1.0,0.455487,-0.197285,-0.162568,0.097268,-3.0,-1.924492,2.699995,2.686106
1.05,0.43554,-0.597195,-0.154283,0.229666,-3.0,-2.040411,2.784944,2.706053
1.1,0.397385,-0.922896,-0.143041,0.212817,-3.0,-2.00033,2.906572,2.744207
1.15,0.343574,-1.221428,-0.132817,0.187607,-3.0,-1.935791,3.061638,2.798018
1.2,0.27554,-1.489609,-0.123656,0.168415,-3.0,-1.855674,3.236796,2.866052
1.25,0.194986,-1.719942,-0.115189,0.157414,-3.0,-1.754312,3.417417,2.946607
1.3,0.103943,-1.906843,-0.10688,0.159118,-3.0,-1.635767,3.591672,3.03765
1.35,0.004754,-2.043668,-0.098134,0.171717,-3.0,-1.546859,3.74906,3.136838
1.4,-0.099493,-2.107836,-0.0896,0.148415,-3.0,-1.448242,3.870098,3.241085
1.45,-0.20512,-2.0988,-0.083067,0.091512,-3.0,-1.30367,3.952306,3.346713
1.5,-0.308964,-2.037236,-0.079009,0.050588,-3.0,-1.178287,4.008175,3.450556
1.55,-0.408349,-1.921772,-0.076909,0.014681,-3.0,-1.057496,4.037503,3.549942
1.6,-0.500755,-1.759744,-0.076373,-0.010092,-3.0,-0.943391,4.045903,3.642348
1.65,-0.584057,-1.559467,-0.076714,-0.018493,-3.0,-0.848736,4.039632,3.725649
1.7,-0.656441,-1.325065,-0.077298,-0.017762,-3.0,-0.772851,4.023325,3.798034
1.75,-0.716325,-1.061596,-0.077815,-0.013588,-3.0,-0.713857,4.002094,3.857918
1.8,-0.762413,-0.775345,-0.07816,-0.008425,-3.0,-0.670922,3.98103,3.904005
1.85,-0.793733,-0.473122,-0.078299,-0.002703,-3.0,-0.638829,3.964439,3.935326
1.9,-0.80971,-0.163727,-0.078069,0.00898,-3.0,-0.689927,3.955474,3.951303
1.95,-0.809486,0.172586,-0.07882,-0.038726,-0.612126,0.358346,3.955821,3.951078
2.0,-0.791128,0.559018,-0.079413,0.018756,3.0,1.665282,3.973091,3.932721
2.05,-0.74904,1.117969,-0.079754,-0.023284,3.0,1.690588,4.048923,3.890633
2.1,-0.680468,1.614026,-0.079872,0.033352,3.0,1.595182,4.149786,3.822061
2.15,-0.587986,2.070653,-0.077076,0.096873,3.0,1.473361,4.267632,3.729578
2.2,-0.473845,2.47716,-0.071203,0.15827,3.0,1.337465,4.386095,3.615438
2.25,-0.34086,2.82202,-0.062515,0.209531,3.0,1.200305,4.487659,3.482453
2.3,-0.192425,3.093553,-0.051622,0.245032,3.0,1.070996,4.555047,3.334018
2.35,-0.032484,3.281458,-0.039372,0.261829,3.0,1.001449,4.573055,3.174076
2.4,0.134114,3.360179,-0.025541,0.305331,3.0,0.95196,4.519913,3.007479
2.45,0.301849,3.328876,-0.008824,0.37293,3.0,0.873164,4.391437,2.839744
2.5,0.465856,3.213533,0.01059,0.409951,3.0,0.804041,4.20173,2.675737
2.55,0.622195,3.024157,0.03105,0.414321,3.0,0.741726,3.957969,2.519398
2.6,0.767379,2.768986,0.051145,0.396978,3.0,0.665097,3.669385,2.374214
2.65,0.898494,2.462827,0.069733,0.356458,3.0,0.581691,3.35096,2.243099
2.7,1.013269,2.116806,0.08585,0.300211,3.0,0.499848,3.017968,2.128324
2.75,1.109919,1.73953,0.099001,0.238547,3.0,0.429655,2.687074,2.031673
2.8,1.187032,1.337204,0.109233,0.182493,3.0,0.377822,2.377742,1.954561
2.85,1.243474,0.914835,0.117064,0.140218,3.0,0.343975,2.114981,1.898119
2.9,1.27839,0.478324,0.12322,0.112195,3.0,0.327219,1.930826,1.863203
2.95,1.291232,0.034117,0.128302,0.093309,3.0,0.326788,1.857462,1.85036
3.0,1.28179,-0.410784,0.132553,0.074647,3.0,0.300027,1.910694,1.859802
3.05,1.250636,-0.831988,0.134674,0.003595,-3.0,-1.903482,2.070283,1.890957
3.1,1.19121,-1.536919,0.136602,0.057485,-3.0,-1.90829,2.487584,1.950382
3.15,1.09809,-2.174121,0.138168,-0.020723,-3.0,-1.747074,2.98701,2.043502
3.2,0.9739,-2.774204,0.135417,-0.122791,-3.0,-1.525054,3.52541,2.167693
3.25,0.820717,-3.329009,0.127636,-0.225723,-3.0,-1.206194,4.066449,2.320875
3.3,0.640539,-3.850003,0.116759,-0.247233,-3.0,-1.044923,4.59919,2.501054
3.35,0.437196,-4.252826,0.103005,-0.337094,-3.0,-0.817826,5.052181,2.704397
