time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,2.508296,0.834989,3.141593,3.141593
0.05,0.004157,0.164915,-0.004139,-0.162826,3.0,1.147752,3.145986,3.137435
0.1,0.01557,0.28833,-0.012887,-0.180969,3.0,1.136875,3.144529,3.126022
0.15,0.032713,0.393122,-0.021822,-0.169237,3.0,1.092159,3.138279,3.10888
0.2,0.054861,0.487804,-0.030168,-0.156892,3.0,1.043318,3.12912,3.086732
0.25,0.081443,0.569881,-0.037918,-0.144918,3.0,0.991701,3.116363,3.06015
0.3,0.111768,0.637002,-0.045095,-0.133698,3.0,0.938356,3.099277,3.029825
0.35,0.145035,0.687221,-0.05174,-0.123463,3.0,0.884396,3.077263,2.996557
0.4,0.18036,0.719088,-0.057901,-0.11435,3.0,0.830915,3.049986,2.961233
0.45,0.216797,0.731717,-0.063633,-0.106465,3.0,0.778984,3.017486,2.924795
0.5,0.253374,0.724814,-0.068993,-0.09988,3.0,0.72957,2.980251,2.888218
0.55,0.289118,0.698672,-0.074046,-0.09463,3.0,0.688699,2.93925,2.852474
0.6,0.323033,0.652125,-0.078726,-0.085669,3.0,0.655594,2.895355,2.818559
0.65,0.3541,0.585385,-0.082769,-0.070052,3.0,0.617563,2.850359,2.787492
0.7,0.381462,0.504658,-0.086111,-0.058626,3.0,0.588893,2.80782,2.76013
0.75,0.404441,0.410861,-0.088879,-0.048022,3.0,0.56635,2.769659,2.737152
0.8,0.422444,0.306458,-0.091105,-0.037946,3.0,0.549536,2.738143,2.719148
0.85,0.435011,0.194265,-0.092818,-0.028385,3.0,0.538097,2.71528,2.706581
0.9,0.441829,0.077336,-0.094048,-0.0195,3.0,0.573437,2.702579,2.699764
0.95,0.442332,-0.057202,-0.093817,0.028666,3.0,0.500903,2.701648,2.69926
1.0,0.436877,-0.160186,-0.093049,0.001074,-3.0,-1.79571,2.711053,2.704716
1.05,0.419425,-0.53547,-0.091295,0.066889,-3.0,-1.831982,2.776641,2.722168
1.1,0.384068,-0.873755,-0.087621,0.075309,-3.0,-1.798336,2.894951,2.757525
1.15,0.332344,-1.187737,-0.083521,0.081711,-3.0,-1.714305,3.052253,2.809249
1.2,0.265345,-1.482017,-0.078212,0.120585,-3.0,-1.671063,3.238801,2.876247
1.25,0.184885,-1.723455,-0.071596,0.130549,-3.0,-1.577485,3.425578,2.956707
1.3,0.093502,-1.916545,-0.064375,0.141603,-3.0,-1.482631,3.603914,3.04809
1.35,-0.006056,-2.048592,-0.056929,0.136963,-3.0,-1.375145,3.758514,3.147649
1.4,-0.110619,-2.115685,-0.05007,0.116767,-3.0,-1.24386,3.881899,3.252212
1.45,-0.217064,-2.123695,-0.04413,0.099866,-3.0,-1.112521,3.975245,3.358657
1.5,-0.322446,-2.073695,-0.038945,0.087102,-3.0,-0.991433,4.038426,3.464039
1.55,-0.423878,-1.966877,-0.034442,0.073893,-3.0,-0.879948,4.072816,3.565471
1.6,-0.518636,-1.808481,-0.030642,0.060975,-3.0,-0.777429,4.083201,3.660229
1.65,-0.604337,-1.606716,-0.027423,0.053029,-3.0,-0.692537,4.076407,3.74593
1.7,-0.678964,-1.367721,-0.024603,0.047525,-3.0,-0.624125,4.058347,3.820557
1.75,-0.740831,-1.09859,-0.022083,0.043579,-3.0,-0.571632,4.035158,3.882424
1.8,-0.788612,-0.806458,-0.019796,0.040649,-3.0,-0.533997,4.012347,3.930205
1.85,-0.821333,-0.498281,-0.017695,0.038519,-3.0,-0.508486,3.994354,3.962926
1.9,-0.838378,-0.181341,-0.015696,0.038709,-3.0,-0.484036,3.984319,3.979971
1.95,-0.839584,0.133464,-0.013394,0.052498,3.0,1.842253,3.983782,3.981177
2.0,-0.818368,0.712831,-0.012253,-0.004536,3.0,1.871828,4.023629,3.959961
2.05,-0.769017,1.255241,-0.012654,-0.004952,3.0,1.823155,4.10715,3.910609
2.1,-0.693142,1.770036,-0.013106,-0.002635,3.0,1.746745,4.223553,3.834735
2.15,-0.592427,2.244844,-0.013549,-0.000395,3.0,1.644726,4.356881,3.73402
2.2,-0.469238,2.664788,-0.013975,0.002284,3.0,1.513286,4.487694,3.610831
2.25,-0.326662,3.016284,-0.014448,0.001742,3.0,1.323867,4.596408,3.468254
2.3,-0.168146,3.298505,-0.015958,-0.034927,3.0,1.193926,4.672899,3.309738
2.35,0.001698,3.466809,-0.018179,-0.023986,3.0,1.022704,4.677458,3.139895
2.4,0.177305,3.528657,-0.019518,-0.000238,3.0,0.843053,4.608558,2.964288
2.45,0.353482,3.491145,-0.019759,0.017207,3.0,0.682867,4.467924,2.788111
2.5,0.525373,3.360089,-0.019213,0.027512,3.0,0.549087,4.25863,2.616219
2.55,0.68853,3.145547,-0.018193,0.0319,3.0,0.443466,3.989151,2.453063
2.6,0.8391,2.860757,-0.016957,0.031923,3.0,0.362968,3.672426,2.302493
2.65,0.973952,2.520896,-0.015737,0.027441,3.0,0.306599,3.324843,2.167641
