time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,2.507896,0.835044,3.141593,3.141593
0.05,0.004155,0.164816,-0.004134,-0.162617,3.0,1.147805,3.145972,3.137438
0.1,0.015563,0.288225,-0.012871,-0.180744,3.0,1.136914,3.144514,3.12603
0.15,0.0327,0.393033,-0.021795,-0.169048,3.0,1.092214,3.13827,3.108892
0.2,0.054844,0.487738,-0.030133,-0.156755,3.0,1.043397,3.129119,3.086749
0.25,0.081424,0.569839,-0.037877,-0.144833,3.0,0.991807,3.11637,3.060169
0.3,0.111747,0.63698,-0.045051,-0.133655,3.0,0.938486,3.09929,3.029846
0.35,0.145014,0.687214,-0.051695,-0.123446,3.0,0.88454,3.077281,2.996579
0.4,0.180338,0.71909,-0.057855,-0.114349,3.0,0.831067,3.050007,2.961255
0.45,0.216776,0.731725,-0.063587,-0.10647,3.0,0.779139,3.017508,2.924817
0.5,0.253354,0.724826,-0.068948,-0.099887,3.0,0.729726,2.980273,2.888239
0.55,0.289098,0.698686,-0.074001,-0.094635,3.0,0.688852,2.939272,2.852495
0.6,0.323014,0.652141,-0.078681,-0.085671,3.0,0.655739,2.895376,2.818579
0.65,0.354082,0.585404,-0.082724,-0.070056,3.0,0.617701,2.85038,2.787511
0.7,0.381445,0.504681,-0.086067,-0.058635,3.0,0.589023,2.80784,2.760148
0.75,0.404425,0.410888,-0.088835,-0.048039,3.0,0.56647,2.769678,2.737168
0.8,0.422429,0.306492,-0.091063,-0.037977,3.0,0.549644,2.73816,2.719163
0.85,0.434998,0.194306,-0.092778,-0.028434,3.0,0.538192,2.715294,2.706594
0.9,0.441818,0.077385,-0.09401,-0.019572,3.0,0.573416,2.70259,2.699775
0.95,0.442325,-0.057105,-0.093786,0.028472,3.0,0.501034,2.70165,2.699267
1.0,0.436874,-0.160114,-0.093027,0.000934,-3.0,-1.795919,2.711051,2.704719
1.05,0.419428,-0.535299,-0.091286,0.066497,-3.0,-1.832076,2.776595,2.722165
1.1,0.384081,-0.873557,-0.087634,0.074835,-3.0,-1.798483,2.894867,2.757512
1.15,0.332367,-1.187523,-0.083559,0.081183,-3.0,-1.714754,3.052136,2.809225
1.2,0.265382,-1.481713,-0.078284,0.119813,-3.0,-1.671546,3.238603,2.876211
1.25,0.184938,-1.723113,-0.07171,0.129659,-3.0,-1.578151,3.425329,2.956654
1.3,0.093573,-1.916177,-0.064537,0.140616,-3.0,-1.483405,3.603622,3.048019
1.35,-0.005967,-2.048248,-0.057141,0.136004,-3.0,-1.376018,3.75822,3.14756
1.4,-0.110514,-2.115414,-0.050326,0.115961,-3.0,-1.244903,3.881643,3.252107
1.45,-0.216947,-2.1235,-0.044423,0.09922,-3.0,-1.113695,3.97503,3.35854
1.5,-0.322321,-2.073566,-0.039267,0.086596,-3.0,-0.992649,4.038244,3.463914
