time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,2.465776,0.598288,3.141593,3.141593
0.05,0.00628,0.248581,-0.009555,-0.376398,3.0,3.0,3.167608,3.135312
0.1,0.003318,-0.361749,0.017415,1.440499,3.0,-3.0,3.472027,3.138275
0.15,0.030652,1.4437,-0.017088,-2.796006,3.0,-3.0,4.424948,3.11094
0.2,0.142863,2.935792,-0.250813,-6.292546,3.0,-3.0,7.567714,2.99873
0.25,0.30751,3.487341,-0.60624,-7.533807,3.0,-3.0,8.793142,2.834083
0.3,0.47967,3.339172,-0.975482,-7.090571,3.0,-3.0,8.334487,2.661923
0.35,0.639122,3.034794,-1.309551,-6.260272,3.0,-3.0,7.508546,2.502471
0.4,0.783514,2.747019,-1.602228,-5.460965,3.0,-3.0,6.745066,2.358079
0.45,0.914426,2.49435,-1.857207,-4.753193,3.0,-3.0,6.101157,2.227167
0.5,1.033271,2.260828,-2.078909,-4.127074,3.0,-3.0,5.559763,2.108322
0.55,1.14046,2.024506,-2.271012,-3.566989,3.0,-3.0,5.097456,2.001133
0.6,1.235341,1.765703,-2.436515,-3.061457,3.0,-3.0,4.696875,1.906252
0.65,1.316445,1.472267,-2.577915,-2.601297,3.0,-3.0,4.348692,1.825148
0.7,1.381957,1.142656,-2.697237,-2.176561,-3.0,-3.0,4.051479,1.759636
0.75,1.403878,-0.286955,-2.793997,-1.702809,-3.0,-3.0,3.715908,1.737715
0.8,1.351916,-1.797488,-2.867661,-1.239673,-3.0,-3.0,4.024199,1.789677
0.85,1.22425,-3.300739,-2.917221,-0.73407,-3.0,-3.0,4.860053,1.917342
0.9,1.023413,-4.708833,-2.940252,-0.180579,-3.0,-3.0,5.944534,2.11818
0.95,0.756704,-5.915243,-2.93482,0.400546,-3.0,-3.0,7.032169,2.384888
1.0,0.437555,-6.781702,-2.900097,0.988033,-3.0,-3.0,7.917707,2.704038
1.05,0.08663,-7.166444,-2.836254,1.560312,-3.0,-3.0,8.43621,3.054963
1.1,-0.269821,-7.003085,-2.745162,2.06448,-3.0,-3.0,8.513456,3.411414
1.15,-0.605801,-6.373849,-2.63274,2.391548,-3.0,-3.0,8.204861,3.747394
1.2,-0.902823,-5.481804,-2.511118,2.414157,-3.0,-3.0,7.651232,4.044416
1.25,-1.153016,-4.527788,-2.397647,2.060699,-3.0,-3.0,6.995693,4.294609
1.3,-1.356573,-3.629105,-2.311184,1.341209,-3.0,3.0,6.367441,4.498166
1.35,-1.523181,-3.039647,-2.236151,1.622949,-3.0,3.0,6.215617,4.664774
1.4,-1.661363,-2.497877,-2.152009,1.716539,-3.0,3.0,6.073337,4.802956
1.45,-1.774073,-2.021515,-2.066635,1.680876,-3.0,3.0,5.945302,4.915665
1.5,-1.864556,-1.607398,-1.985316,1.560754,-3.0,3.0,5.832897,5.006148
1.55,-1.935668,-1.244671,-1.91142,1.38843,-3.0,3.0,5.736641,5.077261
1.6,-1.989675,-0.921207,-1.846961,1.186433,-3.0,3.0,5.656626,5.131268
1.65,-2.028257,-0.625965,-1.793008,0.970335,-3.0,3.0,5.59246,5.16985
1.7,-2.052582,-0.34944,-1.749978,0.751029,-3.0,3.0,5.543287,5.194175
1.75,-2.063376,-0.083443,-1.717824,0.536527,-3.0,3.0,5.507943,5.204968
1.8,-2.060981,0.179233,-1.696135,0.333489,-3.0,3.0,5.48516,5.202574
1.85,-2.0454,0.445002,-1.684172,0.148686,-3.0,3.0,5.473707,5.186993
1.9,-2.016336,0.719435,-1.680825,-0.009454,-3.0,3.0,5.472392,5.157928
1.95,-1.973239,1.006829,-1.684481,-0.129075,-3.0,3.0,5.479904,5.114832
2.0,-1.915401,1.309165,-1.692808,-0.192797,-3.0,-3.0,5.49453,5.056993
2.05,-1.82842,2.178632,-1.743629,-1.809995,-3.0,-3.0,5.980284,4.970013
2.1,-1.6969,3.089047,-1.869616,-3.17829,-3.0,-2.598431,6.822772,4.838492
2.15,-1.519232,4.033526,-2.053259,-4.107161,-3.0,-3.0,7.686174,4.660825
2.2,-1.290734,5.13417,-2.276134,-4.737874,-3.0,-3.0,8.580994,4.432327
2.25,-1.002814,6.405948,-2.52001,-4.949432,3.0,1.315647,9.43714,4.144407
2.3,-0.628327,8.573156,-2.744579,-3.931411,-3.0,-3.0,10.521407,3.769919
2.35,-0.177485,9.326613,-2.928926,-3.469942,3.0,3.0,10.891331,3.319078
2.4,0.316714,10.28454,-3.065599,-2.023389,3.0,-2.646321,11.280235,2.824878
2.45,0.837397,10.429316,-3.161807,-1.854437,-3.0,-3.0,11.292294,2.304196
2.5,1.320666,8.84197,-3.255661,-1.920497,3.0,1.928959,9.786922,1.820927
2.55,1.74852,8.280004,-3.331429,-1.132563,-3.0,-3.0,9.103858,1.393072
2.6,2.122722,6.723535,-3.393399,-1.336631,-0.297803,3.0,7.71659,1.018871
2.65,2.438065,5.958577,-3.435621,-0.363979,-3.0,-0.829635,6.923551,0.703527
2.7,2.712928,5.086478,-3.449401,-0.196035,-3.0,3.0,6.163831,0.428665
2.75,2.951325,4.506253,-3.437517,0.650974,-3.0,3.0,5.708135,0.190268
2.8,3.168371,4.215309,-3.386845,1.346099,-3.0,1.818864,5.572455,0.026778
2.85,3.375763,4.097703,-3.312082,1.610043,3.0,2.983581,5.514356,0.23417
2.9,3.608976,5.249822,-3.224461,1.850341,3.0,3.0,6.449805,0.467383
2.95,3.902025,6.481039,-3.130861,1.864302,-0.492635,3.0,7.473957,0.760432
3.0,4.240229,7.052167,-3.039607,1.7853,-1.7568,3.0,7.960312,1.098636
3.05,4.601282,7.388328,-2.95077,1.80135,3.0,3.0,8.286736,1.459689
3.1,5.000127,8.516201,-2.853323,2.206662,3.0,3.0,9.433484,1.858534
3.15,5.443381,9.046225,-2.715318,3.505006,-3.0,3.0,10.333945,2.301789
3.2,5.855648,7.165899,-2.481783,6.000364,-3.0,-3.0,10.043895,2.714055
3.25,6.14205,4.178811,-2.132304,8.088742,3.0,3.0,9.82037,3.000457
3.3,6.267502,0.636007,-1.629189,12.378104,3.0,-3.0,12.885943,3.125909
3.35,6.204277,-3.33001,-0.88902,17.958215,3.0,3.0,18.540681,3.062684
3.4,5.884965,-6.931045,0.335619,26.012712,3.0,-3.0,27.061769,2.743373
3.45,5.735628,0.365067,1.258289,12.599387,3.0,3.0,12.930203,2.594035
3.5,5.865988,4.711228,1.751237,7.383267,3.0,3.0,9.337958,2.724395
3.55,6.187889,7.886146,2.005914,2.841652,-0.45759,3.0,9.141658,3.046297
3.6,6.610283,8.682043,2.048567,-0.988805,-3.0,3.0,9.62206,3.468691
3.65,7.023067,7.672352,1.93161,-3.444445,3.0,3.0,9.461825,3.881474
3.7,7.385212,6.778455,1.714674,-5.076597,3.0,3.0,9.626407,4.243619
3.75,7.700682,5.851538,1.438568,-5.835301,3.0,3.0,9.547042,4.55909
3.8,7.971604,4.989896,1.143725,-5.833457,3.0,3.0,9.141412,4.830011
3.85,8.198857,4.07852,0.868599,-5.027356,3.0,1.182588,8.260691,5.057264
3.9,8.387165,3.446383,0.627506,-4.546441,3.0,1.032463,7.77544,5.245572
3.95,8.543822,2.816604,0.417164,-3.826637,3.0,0.6415,7.206561,5.40223
4.0,8.672517,2.344643,0.238099,-3.348841,3.0,0.738305,6.881854,5.530925
4.05,8.779193,1.944406,0.081724,-2.946949,3.0,0.924976,6.652401,5.6376
4.1,8.867536,1.615006,-0.056859,-2.650714,3.0,1.159396,6.513385,5.725943
4.15,8.940915,1.345297,-0.183088,-2.45476,3.0,1.445854,6.442152,5.799322
4.2,9.001684,1.107922,-0.300857,-2.308295,3.0,1.706703,6.402101,5.860091
4.25,9.051382,0.898516,-0.412834,-2.215838,3.0,1.989303,6.38853,5.90979
4.3,9.090826,0.693745,-0.520621,-2.133195,3.0,2.245264,6.379359,5.949233
4.35,9.120059,0.485979,-0.624591,-2.055297,3.0,2.36331,6.371232,5.978467
4.4,9.139388,0.292471,-0.726532,-2.042212,3.0,2.848569,6.384165,5.997795
4.45,9.146823,0.00882,-0.82312,-1.838946,3.0,2.172659,6.334202,6.00523
4.5,9.143762,-0.138582,-0.920613,-2.057137,3.0,1.751512,6.412845,6.002169
4.55,9.133882,-0.27266,-1.033229,-2.430289,3.0,2.564228,6.554062,5.992289
4.6,9.11151,-0.635384,-1.152875,-2.344299,3.0,-0.33003,6.547403,5.969917
4.65,9.078431,-0.735781,-1.293989,-3.237446,3.0,-3.0,6.924081,5.936839
4.7,9.03977,-0.904271,-1.492284,-4.580218,3.0,-3.0,7.668866,5.898177
4.75,8.977622,-1.692534,-1.740537,-5.236895,3.0,-3.0,8.208438,5.83603
4.8,8.858798,-3.175349,-2.004673,-5.210304,3.0,-3.0,8.598562,5.717206
4.85,8.64985,-5.250837,-2.24908,-4.429536,3.0,-3.0,9.087978,5.508257
4.9,8.332077,-7.40971,-2.43369,-2.815824,3.0,-3.0,9.782466,5.190484
4.95,7.920181,-8.906059,-2.518154,-0.456646,3.0,-3.0,10.426045,4.778588
5.0,7.46038,-9.29112,-2.471149,2.391177,-3.0,-0.421646,10.807458,4.318788
5.05,6.988266,-9.410858,-2.254199,6.367883,-3.0,-3.0,12.206248,3.846673
5.1,6.531284,-8.900618,-1.84314,10.130307,3.0,-3.0,14.026094,3.389692
5.15,6.098669,-8.651736,-1.244162,14.018467,-3.0,3.0,16.782795,2.957077
5.2,5.576118,-12.860122,-0.267021,26.247688,3.0,-3.0,29.331247,2.434526
5.25,5.032882,-7.725125,0.831678,14.840141,-3.0,3.0,16.857521,1.89129
5.3,4.690906,-6.137012,1.475461,11.338463,-3.0,-3.0,13.069086,1.549314
5.35,4.419576,-4.860554,1.955153,8.178161,-3.0,-3.0,9.796079,1.277983
5.4,4.196309,-4.128545,2.312295,6.229495,-3.0,-3.0,7.893708,1.054716
5.45,4.002393,-3.66458,2.586144,4.780052,-3.0,-3.0,6.61114,0.860801
5.5,3.826538,-3.40178,2.794195,3.570648,-3.0,-3.0,5.709493,0.684945
5.55,3.659068,-3.328421,2.945424,2.497748,-1.19234,-3.0,5.124494,0.517475
5.6,3.499511,-3.081497,3.045783,1.537333,-2.950459,-3.0,4.611282,0.357918
5.65,3.339311,-3.356763,3.101117,0.696554,3.0,-3.0,4.626993,0.197718
5.7,3.190673,-2.614216,3.117772,-0.00626,-3.0,-0.00406,4.069039,0.04908
5.75,3.045642,-3.210894,3.117715,0.027006,-3.0,-3.0,4.476597,0.09595
5.8,2.867042,-3.959569,3.108023,-0.386868,-3.0,3.0,5.05599,0.27455
5.85,2.646676,-4.891799,3.111961,0.575294,-3.0,-3.0,5.847213,0.494916
5.9,2.373952,-6.056102,3.138895,0.539274,-3.0,-3.0,6.885428,0.76764
5.95,2.037367,-7.439483,3.169902,0.745457,-3.0,-3.0,8.195682,1.104226
6.0,1.627786,-8.948029,3.218316,1.248809,-3.0,-3.0,9.709579,1.513807
6.05,1.144916,-10.300786,3.30164,2.172958,-3.0,-3.0,11.212292,1.996676
6.1,0.609694,-10.925471,3.446381,3.746619,-3.0,-3.0,12.316295,2.531899
6.15,0.075147,-10.232089,3.688715,6.035046,-3.0,-3.0,12.811211,3.066445
6.2,-0.398165,-8.6673,4.052131,8.457186,-3.0,-3.0,13.251254,3.539757
6.25,-0.798735,-7.492543,4.528649,10.577588,-3.0,-3.0,14.284901,3.940327
6.3,-1.163885,-7.302455,5.115407,13.061185,2.237721,-3.0,16.389781,4.305478
6.35,-1.530689,-7.369752,5.82926,15.305328,-3.0,-1.617506,18.557392,4.672282
6.4,-1.896642,-6.710242,6.616267,14.803637,-3.0,-3.0,18.257431,5.038235
6.45,-2.164862,-4.207126,7.220688,9.851497,-3.0,3.0,13.965984,5.306454
6.5,-2.354723,-3.350138,7.70369,9.485043,3.0,0.478675,13.811075,5.496316
6.55,-2.474737,-1.409161,8.141498,8.174726,-3.0,-3.0,12.908874,5.616329
6.6,-2.499991,0.427923,8.51915,6.980837,3.0,-3.0,12.382188,5.641584
6.65,-2.408745,3.265454,8.833638,5.57047,-3.0,-1.367812,12.269179,5.550338
6.7,-2.20012,4.985955,9.083557,4.378888,3.0,0.27317,12.453084,5.341712
6.75,-1.893088,7.215182,9.273884,3.204582,3.0,3.0,13.178813,5.03468
6.8,-1.486133,8.999124,9.418145,2.6135,-3.0,3.0,14.068828,4.627726
6.85,-1.029453,9.199789,9.544106,2.549649,-3.0,0.02422,14.12885,4.171046
6.9,-0.573429,8.953583,9.672614,2.753177,2.705059,-3.0,13.968088,3.715022
6.95,-0.118476,9.081073,9.821828,3.425887,3.0,-3.0,14.187986,3.260069
7.0,0.313146,7.899428,10.035191,5.284686,3.0,-3.0,14.107942,2.828447
7.05,0.641346,4.989912,10.363217,7.915249,3.0,-1.517298,14.184424,2.500247
7.1,0.79432,1.056642,10.8426,11.396939,3.0,-3.0,15.939836,2.347273
7.15,0.747392,-3.008667,11.519679,16.206352,3.0,-3.0,20.251744,2.3942
7.2,0.481748,-6.727774,12.531334,22.673642,3.0,3.0,26.897325,2.659844
7.25,0.210827,-3.207481,13.530477,15.504393,3.0,3.0,21.031817,2.930766
7.3,0.13326,-0.051519,14.177464,10.976694,3.0,3.0,18.180787,3.008333
7.35,0.201101,2.7609,14.661162,8.576805,3.0,-3.0,17.457958,2.940492
7.4,0.411032,5.474487,15.017444,5.826851,3.0,-3.0,17.230838,2.730561
7.45,0.729454,7.07132,15.257227,3.898403,3.0,-3.0,17.429931,2.412139
7.5,1.101677,7.691438,15.420845,2.778512,3.0,-3.0,17.573903,2.039916
7.55,1.489898,7.779138,15.546873,2.364432,3.0,-3.0,17.622114,1.651695
7.6,1.875812,7.628063,15.665254,2.430837,3.0,-3.0,17.63799,1.265781
7.65,2.250006,7.307819,15.793808,2.73071,2.40311,-3.0,17.638035,0.891586
