time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,2.508296,0.834989,3.141593,3.141593
0.05,0.004157,0.164915,-0.004139,-0.162826,2.375201,0.924141,3.145986,3.137435
0.1,0.014689,0.253327,-0.012242,-0.155615,2.313036,0.866802,3.14103,3.126904
0.15,0.029413,0.332,-0.019911,-0.145015,2.266021,0.80892,3.133259,3.11218
0.2,0.047836,0.400734,-0.027075,-0.135039,2.234009,0.75492,3.122641,3.093757
0.25,0.06942,0.45805,-0.033764,-0.125771,2.217984,0.705716,3.10886,3.072172
0.3,0.093567,0.502871,-0.040016,-0.11733,2.217066,0.661531,3.091716,3.048026
0.35,0.11963,0.534493,-0.045873,-0.109895,2.231283,0.623246,3.071176,3.021963
0.4,0.146938,0.552539,-0.051382,-0.103438,2.25988,0.591189,3.047392,2.994655
0.45,0.174809,0.557038,-0.056589,-0.097967,2.301659,0.565535,3.020744,2.966783
0.5,0.202574,0.548381,-0.061541,-0.093472,2.355068,0.546251,2.991835,2.939018
0.55,0.22959,0.527287,-0.066284,-0.089915,2.418281,0.533095,2.961464,2.912003
0.6,0.255258,0.494769,-0.070861,-0.087242,2.489266,0.525634,2.930589,2.886334
0.65,0.279038,0.452087,-0.075314,-0.08538,2.565877,0.523277,2.90027,2.862555
0.7,0.300455,0.400696,-0.07968,-0.084241,2.645933,0.525307,2.871597,2.841138
0.75,0.319113,0.342201,-0.083993,-0.083729,2.727292,0.53093,2.845621,2.82248
0.8,0.334699,0.278305,-0.088281,-0.083742,2.807933,0.539316,2.82328,2.806894
0.85,0.346987,0.210766,-0.092568,-0.084172,2.885968,0.549631,2.805334,2.794606
0.9,0.355838,0.141352,-0.096873,-0.084914,2.959712,0.561078,2.792311,2.785754
0.95,0.361203,0.071802,-0.101209,-0.085861,3.0,0.562071,2.784482,2.78039
1.0,0.363087,0.002606,-0.10558,-0.086703,3.0,0.54956,2.781864,2.778506
1.05,0.361515,-0.065943,-0.109978,-0.087356,3.0,0.539196,2.784404,2.780078
1.1,0.356571,-0.131814,-0.114401,-0.088107,3.0,0.531247,2.791876,2.785022
1.15,0.348434,-0.193188,-0.118853,-0.088869,3.0,0.525588,2.803762,2.793159
1.2,0.337374,-0.248363,-0.123332,-0.089544,3.0,0.522049,2.819319,2.804219
1.25,0.323739,-0.295782,-0.127833,-0.090065,3.0,0.52051,2.837647,2.817854
1.3,0.307952,-0.334102,-0.132347,-0.090331,3.0,0.520865,2.857764,2.83364
1.35,0.290497,-0.362253,-0.136856,-0.090167,3.0,0.522642,2.878686,2.851095
1.4,0.271906,-0.379345,-0.141344,-0.089658,3.0,0.525765,2.899486,2.869687
1.45,0.252746,-0.384878,-0.14579,-0.088691,3.0,0.529826,2.919364,2.888847
1.5,0.233602,-0.378657,-0.150172,-0.087227,3.0,0.534414,2.937678,2.907991
1.55,0.21506,-0.360833,-0.154468,-0.085241,3.0,0.539053,2.953967,2.926533
1.6,0.19769,-0.331897,-0.158651,-0.082727,3.0,0.54322,2.967951,2.943903
1.65,0.182029,-0.292674,-0.162699,-0.079689,3.0,0.546364,2.979513,2.959564
1.7,0.168565,-0.2443,-0.166588,-0.076154,2.998697,0.54743,2.988666,2.973027
1.75,0.157722,-0.188244,-0.170295,-0.072149,2.932893,0.521176,2.995517,2.983871
1.8,0.149774,-0.128927,-0.173788,-0.067245,2.868621,0.492548,3.000388,2.991819
1.85,0.144848,-0.06779,-0.17704,-0.062149,2.807403,0.462619,3.003378,2.996745
1.9,0.142994,-0.00651,-0.180045,-0.056968,2.750839,0.431988,3.004546,2.998598
1.95,0.144179,0.053286,-0.182801,-0.051799,2.700351,0.401291,3.003902,2.997414
2.0,0.148289,0.11007,-0.18531,-0.046738,2.657155,0.3712,3.001417,2.993304
2.05,0.155138,0.162451,-0.18758,-0.041877,2.622223,0.342391,2.997038,2.986454
2.1,0.164475,0.209207,-0.18962,-0.037301,2.59627,0.315517,2.990709,2.977117
2.15,0.175991,0.249312,-0.191446,-0.033085,2.579725,0.291173,2.982397,2.965601
2.2,0.189332,0.281957,-0.193075,-0.029291,2.57275,0.269875,2.972117,2.952261
2.25,0.204108,0.306561,-0.194528,-0.025971,2.575228,0.252023,2.959951,2.937484
2.3,0.219908,0.322779,-0.195828,-0.023157,2.586781,0.237892,2.946068,2.921685
2.35,0.236307,0.330502,-0.197,-0.020871,2.606794,0.227617,2.930727,2.905286
2.4,0.252882,0.329846,-0.198067,-0.019115,2.634442,0.22119,2.914283,2.888711
2.45,0.269221,0.321143,-0.199057,-0.017879,2.668724,0.218469,2.89717,2.872372
2.5,0.284933,0.304916,-0.199992,-0.017141,2.708505,0.219191,2.87989,2.85666
2.55,0.299659,0.281864,-0.200897,-0.016866,2.752552,0.222992,2.862984,2.841934
2.6,0.313077,0.252824,-0.201794,-0.01701,2.799582,0.229433,2.847004,2.828515
2.65,0.324912,0.218755,-0.202701,-0.017524,2.848299,0.238022,2.832479,2.816681
2.7,0.334936,0.180696,-0.203636,-0.01835,2.897427,0.248246,2.819889,2.806656
2.75,0.342979,0.139747,-0.204614,-0.01943,2.945751,0.25959,2.809629,2.798614
2.8,0.348922,0.097033,-0.205644,-0.020701,2.992132,0.271558,2.801989,2.79267
2.85,0.352707,0.05368,-0.206737,-0.022104,3.0,0.269812,2.79714,2.788885
2.9,0.35429,0.009248,-0.207889,-0.023299,3.0,0.265977,2.795157,2.787302
2.95,0.353644,-0.035209,-0.209097,-0.02454,3.0,0.263419,2.796109,2.787949
3.0,0.350798,-0.078411,-0.210364,-0.025854,3.0,0.262197,2.799929,2.790794
3.05,0.345847,-0.119142,-0.211693,-0.027186,3.0,0.262273,2.80641,2.795745
3.1,0.338944,-0.156253,-0.213082,-0.028474,3.0,0.263598,2.815221,2.802648
3.15,0.330296,-0.188692,-0.214528,-0.029664,3.0,0.266106,2.825933,2.811297
3.2,0.320161,-0.215532,-0.216026,-0.030701,3.0,0.269705,2.838053,2.821432
3.25,0.308838,-0.235998,-0.217567,-0.031534,3.0,0.274267,2.851056,2.832754
3.3,0.296663,-0.249494,-0.21914,-0.03212,3.0,0.279627,2.864424,2.844929
3.35,0.283995,-0.255616,-0.220733,-0.032421,3.0,0.285572,2.877668,2.857597
3.4,0.27121,-0.254174,-0.222331,-0.032408,3.0,0.291846,2.890361,2.870383
3.45,0.258685,-0.245194,-0.223919,-0.032059,3.0,0.298155,2.902145,2.882908
3.5,0.246793,-0.228923,-0.225482,-0.031362,3.0,0.304174,2.912748,2.8948
3.55,0.235888,-0.205823,-0.227003,-0.030316,3.0,0.309564,2.921974,2.905705
3.6,0.226297,-0.176558,-0.228467,-0.028931,3.0,0.313988,2.929702,2.915296
3.65,0.218308,-0.141975,-0.229857,-0.027225,2.99401,0.314798,2.935869,2.923285
3.7,0.212155,-0.103343,-0.231159,-0.025181,2.950527,0.299387,2.940468,2.929437
3.75,0.207975,-0.063395,-0.232352,-0.0226,2.908962,0.282717,2.943574,2.933618
3.8,0.205809,-0.023072,-0.233419,-0.019917,2.87024,0.265517,2.945207,2.935784
3.85,0.205649,0.016559,-0.234357,-0.017202,2.835307,0.248205,2.94538,2.935944
3.9,0.207435,0.054487,-0.235165,-0.014515,2.804975,0.231206,2.944107,2.934158
3.95,0.211058,0.089783,-0.235847,-0.011917,2.779902,0.214943,2.941404,2.930534
4.0,0.216366,0.121622,-0.236408,-0.009462,2.760585,0.199823,2.937298,2.925227
4.05,0.223167,0.149301,-0.236854,-0.0072,2.747343,0.186213,2.931834,2.918425
4.1,0.231238,0.172252,-0.237196,-0.005174,2.740317,0.174432,2.925085,2.910354
4.15,0.240332,0.190055,-0.237445,-0.003419,2.739476,0.164731,2.917161,2.901261
4.2,0.250182,0.202439,-0.237615,-0.00196,2.744617,0.157284,2.908213,2.891411
4.25,0.260514,0.209287,-0.237719,-0.000815,2.75539,0.152188,2.898435,2.881079
4.3,0.271051,0.210628,-0.237774,1.1e-05,2.771303,0.149453,2.888064,2.870542
4.35,0.281521,0.206634,-0.237793,0.000518,2.791751,0.149013,2.87737,2.860072
4.4,0.291663,0.197608,-0.237793,0.000716,2.816031,0.150726,2.866652,2.849929
4.45,0.301237,0.183966,-0.237788,0.000624,2.843372,0.154391,2.856223,2.840356
4.5,0.310023,0.166231,-0.237791,0.000265,2.872961,0.159757,2.846395,2.83157
4.55,0.317831,0.145003,-0.237815,-0.000332,2.903955,0.166536,2.837465,2.823761
4.6,0.324503,0.120949,-0.23787,-0.001133,2.935527,0.174422,2.8297,2.817089
4.65,0.329916,0.094782,-0.237967,-0.002101,2.96686,0.183097,2.823321,2.811677
4.7,0.333981,0.067239,-0.238112,-0.003199,2.99719,0.192249,2.818495,2.807612
4.75,0.336648,0.039063,-0.238311,-0.004387,3.0,0.19152,2.815324,2.804944
4.8,0.337877,0.009866,-0.238562,-0.00542,3.0,0.190306,2.81387,2.803716
4.85,0.337635,-0.019539,-0.238863,-0.006508,3.0,0.189954,2.814189,2.803958
4.9,0.335934,-0.048304,-0.239216,-0.007648,3.0,0.190482,2.816262,2.805658
4.95,0.332827,-0.075611,-0.239624,-0.008803,3.0,0.191861,2.819996,2.808765
5.0,0.328406,-0.100683,-0.240086,-0.009933,3.0,0.194051,2.825224,2.813186
5.05,0.322802,-0.122805,-0.240599,-0.011,3.0,0.196994,2.831726,2.818791
5.1,0.316177,-0.141342,-0.241161,-0.011968,3.0,0.200617,2.839235,2.825416
5.15,0.308725,-0.15576,-0.241766,-0.012803,3.0,0.204823,2.847457,2.832867
5.2,0.300664,-0.16564,-0.242407,-0.013475,3.0,0.209494,2.856091,2.840929
5.25,0.292228,-0.170693,-0.243075,-0.013959,3.0,0.214486,2.864838,2.849365
5.3,0.283662,-0.170766,-0.243761,-0.014233,3.0,0.219634,2.873421,2.85793
5.35,0.275219,-0.165849,-0.244455,-0.014283,3.0,0.224753,2.881591,2.866374
5.4,0.267143,-0.15608,-0.245146,-0.0141,3.0,0.229644,2.889138,2.87445
5.45,0.259672,-0.141734,-0.245824,-0.013682,3.0,0.234105,2.895888,2.88192
5.5,0.253026,-0.123224,-0.246476,-0.013033,3.0,0.237936,2.90171,2.888567
5.55,0.247399,-0.101085,-0.247094,-0.012166,3.0,0.240954,2.906506,2.894194
5.6,0.242958,-0.075958,-0.247667,-0.0111,2.977284,0.234147,2.910209,2.898635
5.65,0.23981,-0.049562,-0.248181,-0.009677,2.949216,0.223984,2.912814,2.901783
5.7,0.237995,-0.022811,-0.248624,-0.008109,2.922943,0.213411,2.914323,2.903597
5.75,0.237515,0.003615,-0.248992,-0.006506,2.89908,0.202764,2.914742,2.904078
5.8,0.238335,0.029042,-0.249284,-0.004909,2.878168,0.192314,2.914089,2.903257
5.85,0.240391,0.052847,-0.2495,-0.003356,2.860655,0.182327,2.912391,2.901201
5.9,0.243587,0.074471,-0.249644,-0.001885,2.846888,0.173058,2.909692,2.898006
5.95,0.247801,0.093433,-0.249719,-0.000527,2.837095,0.164734,2.906049,2.893792
6.0,0.252889,0.109341,-0.249733,0.000689,2.831391,0.157553,2.901539,2.888703
6.05,0.258692,0.121896,-0.249691,0.001738,2.829777,0.151672,2.89626,2.882901
6.1,0.265035,0.130897,-0.249602,0.002604,2.832147,0.147204,2.890333,2.876558
6.15,0.271738,0.136245,-0.249475,0.003273,2.838289,0.144212,2.8839,2.869855
6.2,0.278617,0.137937,-0.24932,0.003738,2.847904,0.142712,2.877122,2.862976
6.25,0.285492,0.136065,-0.249145,0.004,2.860612,0.142672,2.870177,2.856101
6.3,0.292187,0.130811,-0.248962,0.004061,2.875966,0.144017,2.863254,2.849406
6.35,0.29854,0.122433,-0.248779,0.003933,2.893473,0.146632,2.856544,2.843053
6.4,0.304403,0.111262,-0.248605,0.003629,2.912601,0.150371,2.850236,2.83719
6.45,0.309644,0.097684,-0.248448,0.003166,2.932801,0.155063,2.844505,2.831948
6.5,0.314155,0.082135,-0.248316,0.002566,2.95352,0.160521,2.83951,2.827437
6.55,0.317848,0.065081,-0.248215,0.001852,2.974214,0.166546,2.83538,2.823744
6.6,0.32066,0.04701,-0.248149,0.001048,2.994364,0.172941,2.832216,2.820933
6.65,0.322552,0.028418,-0.248124,0.000181,3.0,0.174255,2.830082,2.81904
6.7,0.323496,0.009208,-0.248137,-0.000616,3.0,0.173826,2.829015,2.818096
6.75,0.32347,-0.010258,-0.248188,-0.001415,3.0,0.173947,2.829049,2.818123
6.8,0.322475,-0.029403,-0.248278,-0.002251,3.0,0.17467,2.830183,2.819117
6.85,0.320542,-0.047677,-0.248408,-0.003099,3.0,0.175973,2.832369,2.821051
6.9,0.317727,-0.064559,-0.248578,-0.003934,3.0,0.177821,2.835523,2.823866
6.95,0.314112,-0.079565,-0.248787,-0.004729,3.0,0.180169,2.839524,2.827481
7.0,0.309802,-0.092264,-0.249032,-0.00546,3.0,0.182958,2.844222,2.831791
7.05,0.304922,-0.10229,-0.24931,-0.006105,3.0,0.186116,2.849449,2.836671
