time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,0.314736,-0.179042,3.141593,3.141593
0.05,0.003319,0.130965,-0.007516,-0.296344,0.853023,-0.968926,3.154963,3.138274
0.1,0.023179,0.651839,-0.05355,-1.51721,2.962079,-3.0,3.529049,3.118413
0.15,0.09615,2.192725,-0.223414,-5.099662,3.0,-3.0,6.335553,3.045442
0.2,0.229676,2.998249,-0.53291,-6.921756,3.0,-3.0,8.103299,2.911917
0.25,0.382633,3.037574,-0.883719,-6.912758,3.0,-3.0,8.087391,2.758959
0.3,0.52922,2.810048,-1.213942,-6.255478,3.0,-3.0,7.438113,2.612373
0.35,0.663366,2.559014,-1.508272,-5.521843,3.0,-3.0,6.742091,2.478227
0.4,0.785658,2.338319,-1.76707,-4.840982,3.0,-3.0,6.129911,2.355935
0.45,0.897692,2.14679,-1.993432,-4.223199,3.0,-3.0,5.608295,2.243901
0.5,1.000563,1.968719,-2.19026,-3.657695,3.0,-3.0,5.160991,2.141029
0.55,1.094459,1.784444,-2.359906,-3.134656,3.0,-3.0,4.771816,2.047134
0.6,1.178597,1.575822,-2.504332,-2.648081,3.0,-3.0,4.429513,1.962996
0.65,1.251435,1.331308,-2.625249,-2.193532,3.0,-3.0,4.128994,1.890158
0.7,1.311088,1.04887,-2.72413,-1.765601,3.0,-3.0,3.871577,1.830504
0.75,1.355791,0.734807,-2.802137,-1.357284,1.215258,-3.0,3.663771,1.785801
0.8,1.376023,0.0695,-2.859685,-0.947215,-3.0,-3.0,3.492432,1.76557
0.85,1.342716,-1.404385,-2.896171,-0.509888,-3.0,-3.0,3.722371,1.798877
0.9,1.235918,-2.857774,-2.910025,-0.034573,-3.0,-3.0,4.50199,1.905675
0.95,1.058662,-4.206063,-2.898394,0.514631,-3.0,-3.0,5.540315,2.08293
1.0,0.819074,-5.32666,-2.856854,1.166622,-3.0,-3.0,6.579515,2.322518
1.05,0.532556,-6.054384,-2.779597,1.945908,-3.0,-3.0,7.414537,2.609037
1.1,0.222793,-6.239871,-2.660307,2.839163,-3.0,-3.0,7.911603,2.9188
1.15,-0.082116,-5.877558,-2.495492,3.740633,-3.0,-3.0,8.072038,3.223708
1.2,-0.359092,-5.166451,-2.289084,4.47419,-3.0,-3.0,8.012821,3.500685
1.25,-0.597292,-4.36148,-2.053041,4.914348,-3.0,-1.177352,7.833744,3.738884
1.3,-0.799152,-3.733373,-1.791507,5.516191,-3.0,-0.023962,7.943891,3.940744
1.35,-0.975791,-3.369075,-1.494972,6.358652,-2.167803,-0.865996,8.424423,4.117384
1.4,-1.135283,-3.042493,-1.162722,6.950229,-0.655649,-1.878836,8.786696,4.276876
1.45,-1.273494,-2.473576,-0.817242,6.808108,-0.452763,-1.896749,8.522311,4.415087
1.5,-1.378456,-1.668841,-0.493129,6.017705,-2.294372,0.202923,7.724754,4.520049
1.55,-1.46057,-1.593917,-0.168617,6.918379,-3.0,3.0,8.462439,4.602163
1.6,-1.561462,-2.259136,0.259093,9.807275,-3.0,3.0,11.111805,4.703055
1.65,-1.658614,-1.401263,0.755124,9.614905,-3.0,3.0,10.863799,4.800206
1.7,-1.687359,0.341102,1.200776,8.13451,-3.0,3.0,9.541868,4.828952
1.75,-1.617241,2.52009,1.563627,6.319356,-3.0,3.0,8.448464,4.758834
1.8,-1.432306,4.861248,1.824702,4.025989,0.526447,3.0,8.005649,4.573899
1.85,-1.129605,7.106693,1.948078,0.792668,1.966817,3.0,8.554037,4.271198
1.9,-0.737206,8.386739,1.891393,-3.127991,2.196324,3.0,9.93701,3.878799
1.95,-0.307512,8.710166,1.631085,-7.309522,1.677918,1.447631,11.993867,3.449104
2.0,0.137913,9.264186,1.141663,-12.525159,3.0,-0.715647,15.906924,3.00368
2.05,0.669658,12.363189,0.279521,-22.503036,1.493296,3.0,25.795807,2.471935
2.1,1.224674,8.921558,-0.708257,-14.571595,3.0,-1.949219,17.207608,1.916919
2.15,1.626132,7.360043,-1.317441,-10.240274,3.0,3.0,12.769718,1.51546
2.2,1.963405,6.277242,-1.727115,-6.482958,3.0,3.0,9.263021,1.178188
2.25,2.261525,5.688077,-1.985769,-4.001919,3.0,3.0,7.286108,0.880068
2.3,2.534065,5.220798,-2.137853,-2.169665,3.0,3.0,6.07484,0.607528
2.35,2.783806,4.770364,-2.210484,-0.805738,2.763451,3.0,5.331026,0.357786
2.4,3.010682,4.310896,-2.224604,0.181429,1.814662,3.0,4.856207,0.130911
2.45,3.212989,3.795602,-2.196837,0.876467,0.950467,3.0,4.472805,0.071397
2.5,3.389462,3.284968,-2.14068,1.326501,0.114432,3.0,4.146634,0.247869
2.55,3.541471,2.821375,-2.066853,1.593611,-0.688528,3.0,3.864134,0.399879
2.6,3.671999,2.426226,-1.982899,1.741547,-1.440373,3.0,3.623917,0.530406
2.65,3.784602,2.101964,-1.893279,1.82945,-2.088784,3.0,3.429739,0.643009
