time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,0.302168,-0.143549,3.141593,3.141593
0.05,0.002907,0.114724,-0.006517,-0.256959,0.781597,-0.772642,3.151282,3.138685
0.1,0.019731,0.548639,-0.045191,-1.267059,1.877098,-2.875692,3.41387,3.121862
0.15,0.081792,1.87724,-0.190799,-4.421951,3.0,-3.0,5.698812,3.0598
0.2,0.203305,2.841218,-0.475401,-6.62284,3.0,-3.0,7.797055,2.938287
0.25,0.351686,2.995794,-0.819123,-6.891106,3.0,-3.0,8.057088,2.789907
0.3,0.497274,2.803269,-1.150986,-6.322651,3.0,-3.0,7.493425,2.644319
0.35,0.631265,2.55725,-1.449284,-5.607722,3.0,-3.0,6.810892,2.510328
0.4,0.753432,2.334786,-1.712427,-4.927663,3.0,-3.0,6.194256,2.388161
0.45,0.865254,2.142334,-1.943056,-4.306969,3.0,-3.0,5.6654,2.276338
0.5,0.967958,1.967256,-2.143982,-3.737778,3.0,-3.0,5.211759,2.173635
0.55,1.061964,1.791219,-2.317526,-3.210261,3.0,-3.0,4.817678,2.079629
0.6,1.146753,1.595837,-2.465596,-2.718094,3.0,-3.0,4.471385,1.99484
0.65,1.220994,1.36772,-2.589856,-2.257143,3.0,-3.0,4.166702,1.920598
0.7,1.282893,1.102128,-2.691757,-1.822902,3.0,-3.0,3.903585,1.858699
0.75,1.330644,0.803014,-2.772491,-1.409317,3.0,-3.0,3.687444,1.810949
0.8,1.36279,0.47972,-2.832918,-1.009468,-3.0,-3.0,3.526857,1.778802
0.85,1.35058,-0.973793,-2.872367,-0.568867,-3.0,-3.0,3.567927,1.791013
0.9,1.265457,-2.424283,-2.889333,-0.100972,-3.0,-3.0,4.213724,1.876135
0.95,1.109548,-3.789574,-2.881242,0.439883,-3.0,-3.0,5.194721,2.032045
1.0,0.889801,-4.954865,-2.843534,1.08949,-3.0,-3.0,6.2365,2.251792
1.05,0.620028,-5.762176,-2.769966,1.878085,-3.0,-3.0,7.124667,2.521565
1.1,0.322239,-6.056283,-2.653405,2.802816,-3.0,-3.0,7.715157,2.819354
1.15,0.023645,-5.806835,-2.488856,3.773923,-3.0,-3.0,7.99236,3.117947
1.2,-0.252244,-5.190282,-2.278054,4.624517,-3.0,-3.0,8.064295,3.393836
1.25,-0.493669,-4.466014,-2.030614,5.22733,-3.0,-1.312506,8.037959,3.635261
1.3,-0.702772,-3.922303,-1.749058,6.01419,-3.0,-0.396323,8.330263,3.844364
1.35,-0.891215,-3.659848,-1.422902,7.062394,-1.868944,-0.574683,9.031063,4.032808
1.4,-1.070329,-3.558249,-1.04283,8.206291,-1.592855,-0.232873,9.941435,4.211921
1.45,-1.253788,-3.83714,-0.589832,10.018249,-2.246486,2.923084,11.608455,4.39538
1.5,-1.48553,-5.260415,0.035095,14.600102,-2.842258,3.0,16.194025,4.627122
1.55,-1.728124,-4.007029,0.756005,13.341191,-3.0,3.0,14.775972,4.869716
1.6,-1.873803,-1.785136,1.359766,10.963153,-3.0,2.030123,12.262976,5.015395
1.65,-1.897989,0.901366,1.857919,9.052431,-3.0,3.0,10.564479,5.039582
1.7,-1.773988,4.156621,2.272018,7.460436,-3.0,0.024299,10.112399,4.915581
1.75,-1.480765,7.407199,2.581822,4.875953,2.98615,3.0,10.328288,4.622358
