time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,2.515641,0.837558,3.141593,3.141593
0.05,0.004168,0.16535,-0.004149,-0.163182,2.382228,0.926798,3.146016,3.137424
0.1,0.014729,0.254061,-0.012271,-0.156044,2.320499,0.869367,3.14107,3.126863
0.15,0.0295,0.333098,-0.019968,-0.145677,2.274669,0.811959,3.133321,3.112093
0.2,0.047985,0.402156,-0.027167,-0.135781,2.244349,0.758314,3.122709,3.093607
0.25,0.069652,0.459882,-0.0339,-0.126724,2.229172,0.709259,3.108942,3.071941
0.3,0.0939,0.505083,-0.040205,-0.118446,2.22995,0.665481,3.091793,3.047692
0.35,0.120085,0.537094,-0.046123,-0.11116,2.245911,0.6276,3.071232,3.021508
0.4,0.147533,0.555524,-0.051699,-0.104822,2.276245,0.595915,3.047402,2.99406
0.45,0.175564,0.560391,-0.056979,-0.099438,2.319725,0.570596,3.020679,2.966029
0.5,0.203506,0.552075,-0.062008,-0.094997,2.374781,0.551608,2.991657,2.938087
0.55,0.230715,0.531286,-0.066829,-0.091464,2.439568,0.538712,2.961132,2.910878
0.6,0.256591,0.499028,-0.071485,-0.088785,2.512049,0.53148,2.930061,2.885002
0.65,0.280589,0.45655,-0.076016,-0.086891,2.590075,0.529324,2.899501,2.861003
0.7,0.302234,0.405303,-0.080458,-0.085698,2.671466,0.531533,2.870548,2.839359
0.75,0.321126,0.346886,-0.084843,-0.085114,2.754085,0.537316,2.844259,2.820467
0.8,0.336947,0.282999,-0.089199,-0.08504,2.835901,0.545842,2.82158,2.804645
0.85,0.349469,0.215396,-0.09355,-0.085375,2.915039,0.556282,2.803282,2.792123
0.9,0.35855,0.145845,-0.097914,-0.086014,2.98981,0.567837,2.789908,2.783043
0.95,0.364135,0.076085,-0.102304,-0.086856,3.0,0.556758,2.781739,2.777458
1.0,0.366193,0.005277,-0.106717,-0.087361,3.0,0.543754,2.778829,2.7754
1.05,0.364716,-0.064838,-0.111147,-0.087965,3.0,0.533233,2.781248,2.776877
1.1,0.359788,-0.132297,-0.1156,-0.088681,3.0,0.525177,2.788758,2.781805
1.15,0.351588,-0.195244,-0.120081,-0.089413,3.0,0.519387,2.800832,2.790005
1.2,0.340387,-0.251907,-0.124588,-0.09013,3.0,0.515779,2.81671,2.801206
1.25,0.32654,-0.300696,-0.129121,-0.09074,3.0,0.514364,2.835462,2.815053
1.3,0.310475,-0.340289,-0.133668,-0.09099,3.0,0.514792,2.856076,2.831117
1.35,0.292683,-0.36954,-0.138209,-0.090805,3.0,0.516853,2.877533,2.84891
1.4,0.273702,-0.387583,-0.142724,-0.090124,3.0,0.520065,2.898881,2.86789
1.45,0.254112,-0.393782,-0.147191,-0.0891,3.0,0.52436,2.919283,2.887481
1.5,0.234511,-0.387954,-0.151592,-0.08762,3.0,0.529277,2.938076,2.907081
1.55,0.2155,-0.370251,-0.155905,-0.085617,3.0,0.534288,2.954783,2.926093
1.6,0.197661,-0.341158,-0.160106,-0.083084,3.0,0.538855,2.969118,2.943932
1.65,0.181546,-0.301503,-0.164169,-0.080028,3.0,0.542408,2.980962,2.960047
1.7,0.167657,-0.252434,-0.168073,-0.076474,3.0,0.54438,2.990337,2.973936
1.75,0.15643,-0.195383,-0.171794,-0.072461,2.960386,0.528739,2.997354,2.985163
1.8,0.148182,-0.13373,-0.175306,-0.067744,2.89321,0.499466,3.002285,2.993411
1.85,0.143072,-0.070335,-0.17858,-0.06256,2.829512,0.468648,3.005309,2.998521
1.9,0.141146,-0.006815,-0.181604,-0.057293,2.770861,0.437151,3.006491,3.000446
1.95,0.14237,0.055154,-0.184374,-0.052048,2.718719,0.405635,3.005841,2.999222
2.0,0.146626,0.113997,-0.186895,-0.046922,2.67433,0.374794,3.003324,2.994967
2.05,0.15372,0.168282,-0.189174,-0.042009,2.63868,0.345323,2.998875,2.987872
2.1,0.163393,0.216747,-0.191221,-0.037394,2.612471,0.31789,2.992427,2.9782
2.15,0.175325,0.258335,-0.193053,-0.033152,2.596126,0.293107,2.983932,2.966268
2.2,0.189149,0.292212,-0.194687,-0.029346,2.589774,0.271501,2.973394,2.952443
2.25,0.204465,0.317777,-0.196145,-0.026025,2.593263,0.25348,2.960887,2.937128
2.3,0.220844,0.334675,-0.19745,-0.023222,2.606175,0.239323,2.946575,2.920748
2.35,0.23785,0.34279,-0.198628,-0.020957,2.627843,0.22916,2.93072,2.903742
2.4,0.255045,0.342242,-0.199702,-0.019231,2.657393,0.222978,2.913682,2.886548
2.45,0.272001,0.333371,-0.2007,-0.018033,2.69377,0.220621,2.89591,2.869591
2.5,0.288317,0.316716,-0.201646,-0.017339,2.735784,0.221809,2.877926,2.853276
2.55,0.303618,0.292993,-0.202564,-0.017113,2.78215,0.226157,2.860292,2.837975
2.6,0.317572,0.263069,-0.203475,-0.01731,2.831534,0.233204,2.843589,2.824021
2.65,0.329893,0.227926,-0.2044,-0.017878,2.88259,0.242436,2.828374,2.811699
2.7,0.340347,0.188638,-0.205356,-0.01876,2.934001,0.253316,2.815152,2.801245
2.75,0.348754,0.146336,-0.206356,-0.019895,2.984504,0.265305,2.804343,2.792839
2.8,0.354992,0.10218,-0.207412,-0.021221,3.0,0.265038,2.796257,2.7866
2.85,0.358962,0.055903,-0.208526,-0.022419,3.0,0.259812,2.791083,2.782631
2.9,0.360576,0.00827,-0.209695,-0.023649,3.0,0.255873,2.789024,2.781017
2.95,0.359802,-0.039325,-0.210924,-0.025009,3.0,0.253355,2.790165,2.781791
3.0,0.356674,-0.085546,-0.212217,-0.026442,3.0,0.252232,2.794427,2.784918
3.05,0.351295,-0.129095,-0.213577,-0.027887,3.0,0.25247,2.801574,2.790297
3.1,0.343829,-0.168744,-0.215003,-0.029282,3.0,0.254027,2.811234,2.797763
3.15,0.3345,-0.20337,-0.216491,-0.030565,3.0,0.25684,2.82293,2.807093
3.2,0.323584,-0.23198,-0.218035,-0.03168,3.0,0.260824,2.836112,2.818009
3.25,0.311404,-0.25375,-0.219624,-0.032575,3.0,0.265851,2.850202,2.830189
3.3,0.298318,-0.268041,-0.221249,-0.033202,3.0,0.27175,2.86463,2.843274
3.35,0.284714,-0.274424,-0.222894,-0.033524,3.0,0.278302,2.878866,2.856879
3.4,0.270991,-0.272698,-0.224545,-0.033508,3.0,0.28523,2.892449,2.870601
3.45,0.257557,-0.262895,-0.226185,-0.033133,3.0,0.292218,2.905001,2.884035
3.5,0.244811,-0.245282,-0.227798,-0.032387,3.0,0.298911,2.916239,2.896782
3.55,0.233131,-0.220358,-0.229366,-0.03127,3.0,0.304936,2.925969,2.908462
3.6,0.222867,-0.188839,-0.230873,-0.029793,3.0,0.309923,2.934077,2.918726
3.65,0.214327,-0.151638,-0.232302,-0.027979,3.0,0.313526,2.940515,2.927266
3.7,0.207769,-0.109839,-0.233638,-0.025859,2.978731,0.307147,2.945274,2.933824
3.75,0.203371,-0.065586,-0.234865,-0.02331,2.93277,0.289069,2.948416,2.938222
3.8,0.201197,-0.021167,-0.235962,-0.020397,2.890295,0.270226,2.949995,2.940396
3.85,0.201231,0.02236,-0.236919,-0.017454,2.852238,0.251318,2.950028,2.940362
3.9,0.203399,0.063898,-0.237737,-0.014556,2.81947,0.232822,2.948525,2.938194
3.95,0.207576,0.102437,-0.238418,-0.011766,2.79269,0.215205,2.945493,2.934017
4.0,0.21359,0.137087,-0.238969,-0.009144,2.772405,0.198914,2.94095,2.928003
4.05,0.221225,0.167091,-0.239399,-0.006744,2.758929,0.184351,2.934931,2.920367
4.1,0.230235,0.191843,-0.239719,-0.00461,2.752376,0.171861,2.927507,2.911358
4.15,0.240343,0.2109,-0.239941,-0.002779,2.752672,0.161712,2.918786,2.90125
4.2,0.251256,0.223981,-0.240081,-0.001275,2.759557,0.154087,2.908926,2.890336
4.25,0.262673,0.230974,-0.240154,-0.000116,2.772607,0.149077,2.898138,2.87892
4.3,0.274288,0.231929,-0.240177,0.000693,2.79125,0.14668,2.886678,2.867304
4.35,0.285805,0.227048,-0.240166,0.001156,2.81479,0.146805,2.874849,2.855788
4.4,0.296938,0.216677,-0.240138,0.001286,2.842434,0.14928,2.862984,2.844655
4.45,0.307424,0.201285,-0.240108,0.001105,2.873317,0.153867,2.851435,2.834169
4.5,0.317026,0.181452,-0.240091,0.000639,2.906527,0.160273,2.840554,2.824567
4.55,0.325538,0.157844,-0.240101,-7.8e-05,2.941141,0.168172,2.830676,2.816055
4.6,0.332789,0.131198,-0.240148,-0.00101,2.97624,0.177213,2.822102,2.808803
4.65,0.338647,0.102296,-0.240243,-0.002116,3.0,0.182783,2.815082,2.802945
4.7,0.343007,0.07147,-0.24039,-0.003266,3.0,0.179933,2.809802,2.798586
4.75,0.345769,0.038611,-0.24059,-0.004347,3.0,0.177841,2.806425,2.795824
4.8,0.346857,0.004743,-0.240843,-0.005554,3.0,0.17675,2.805103,2.794735
