time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
2.95,0.354761,-0.035956,-0.20981,-0.024653,3.0,0.260513,2.795058,2.786832
3.0,0.351866,-0.079645,-0.211082,-0.025959,3.0,0.259307,2.798955,2.789727
3.05,0.346842,-0.120828,-0.212415,-0.02728,3.0,0.259412,2.805547,2.794751
3.1,0.339844,-0.158344,-0.213808,-0.028558,3.0,0.260782,2.814498,2.801749
3.15,0.331082,-0.19113,-0.215258,-0.029734,3.0,0.263351,2.825371,2.81051
3.2,0.320818,-0.218248,-0.216759,-0.030755,3.0,0.267027,2.837663,2.820775
3.25,0.309354,-0.238916,-0.218302,-0.03157,3.0,0.271683,2.850844,2.832239
3.3,0.29703,-0.25253,-0.219876,-0.032134,3.0,0.277152,2.864383,2.844563
3.35,0.284209,-0.258685,-0.221468,-0.032412,3.0,0.28322,2.877787,2.857384
3.4,0.27127,-0.257187,-0.223065,-0.032373,3.0,0.289628,2.890623,2.870322
3.45,0.258598,-0.248064,-0.22465,-0.031998,3.0,0.296075,2.902531,2.882995
3.5,0.246567,-0.231566,-0.226209,-0.031276,3.0,0.302233,2.913236,2.895025
3.55,0.235538,-0.208162,-0.227725,-0.030208,3.0,0.307756,2.922543,2.906055
3.6,0.225838,-0.178522,-0.229182,-0.028803,3.0,0.3123,2.930332,2.915754
3.65,0.217761,-0.143507,-0.230565,-0.027084,2.997711,0.314655,2.936542,2.923831
3.7,0.211548,-0.104235,-0.23186,-0.025062,2.953721,0.299152,2.941158,2.930044
3.75,0.207339,-0.063654,-0.233046,-0.022472,2.911704,0.282335,2.944268,2.934254
3.8,0.205175,-0.022709,-0.234107,-0.019785,2.872586,0.264974,2.945889,2.936418
3.85,0.205048,0.01752,-0.235038,-0.017072,2.837338,0.2475,2.946037,2.936544
3.9,0.206897,0.056006,-0.235841,-0.014394,2.806779,0.230344,2.944725,2.934696
3.95,0.210609,0.091808,-0.236518,-0.01181,2.781567,0.213932,2.941968,2.930984
4.0,0.21603,0.124087,-0.237073,-0.009372,2.762205,0.198679,2.93779,2.925563
4.05,0.222964,0.152132,-0.237516,-0.007131,2.749007,0.184954,2.932235,2.918629
