time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,2.294302,0.701064,3.141593,3.141593
0.05,0.00442,0.175202,-0.005332,-0.209877,3.0,1.130562,3.149067,3.137172
0.1,0.016459,0.302516,-0.016701,-0.237373,3.0,1.128028,3.148746,3.125134
0.15,0.034254,0.404534,-0.028298,-0.217936,3.0,1.076406,3.141257,3.107338
0.2,0.056908,0.496176,-0.03889,-0.196834,3.0,1.020046,3.130771,3.084685
0.25,0.083855,0.57573,-0.048464,-0.177004,3.0,0.962349,3.116874,3.057738
0.3,0.114427,0.640775,-0.057087,-0.158668,3.0,0.903798,3.098831,3.027165
0.35,0.147851,0.689475,-0.064844,-0.142371,3.0,0.845495,3.076092,2.993742
0.4,0.183269,0.720439,-0.07184,-0.128446,3.0,0.788438,3.048339,2.958324
0.45,0.21977,0.732807,-0.078197,-0.117125,3.0,0.733536,3.015607,2.921823
0.5,0.256413,0.726285,-0.084046,-0.108562,3.0,0.681571,2.978356,2.88518
0.55,0.292256,0.701144,-0.089523,-0.102813,3.0,0.639191,2.9375,2.849336
0.6,0.326328,0.655859,-0.094619,-0.094022,3.0,0.610455,2.893728,2.815265
0.65,0.357563,0.588369,-0.098962,-0.073655,3.0,0.569712,2.848195,2.784029
0.7,0.38508,0.50788,-0.102431,-0.06013,3.0,0.540974,2.805425,2.756513
0.75,0.408227,0.414393,-0.105229,-0.047837,3.0,0.519035,2.767015,2.733365
0.8,0.426411,0.310164,-0.1074,-0.036012,3.0,0.503045,2.735187,2.715182
0.85,0.439162,0.197953,-0.108965,-0.024545,3.0,0.49244,2.711972,2.702431
0.9,0.446158,0.08084,-0.10995,-0.013685,3.0,0.54079,2.698922,2.695434
0.95,0.446711,-0.058642,-0.109083,0.048005,3.0,0.446839,2.698153,2.694881
1.0,0.441283,-0.157547,-0.107576,0.011009,-3.0,-1.837288,2.707062,2.70031
1.05,0.423952,-0.533266,-0.105294,0.078016,-3.0,-1.88979,2.772565,2.71764
1.1,0.388848,-0.86599,-0.101425,0.07225,-3.0,-1.859206,2.888433,2.752744
1.15,0.337654,-1.174682,-0.097848,0.064659,-3.0,-1.813253,3.042319,2.803939
1.2,0.271757,-1.451814,-0.094547,0.059185,-3.0,-1.752845,3.2181,2.869836
1.25,0.19294,-1.689174,-0.091388,0.056623,-3.0,-1.674815,3.399915,2.948653
1.3,0.103362,-1.880064,-0.088165,0.059077,-3.0,-1.580462,3.574459,3.038231
