time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,1.001664,-0.241198,3.141593,3.141593
0.05,0.007324,0.289087,-0.015819,-0.623569,3.0,-3.0,3.208785,3.134269
0.1,0.064927,1.965,-0.147585,-4.527458,3.0,-3.0,5.817796,3.076666
0.15,0.193042,3.007901,-0.44279,-6.918252,3.0,-3.0,8.111701,2.948551
0.2,0.349981,3.161005,-0.801825,-7.183052,3.0,-3.0,8.368047,2.791611
0.25,0.503103,2.939256,-1.146531,-6.543909,3.0,-3.0,7.729045,2.638489
0.3,0.643293,2.670741,-1.454425,-5.77408,3.0,-3.0,6.987826,2.4983
0.35,0.770741,2.433515,-1.724938,-5.058775,3.0,-3.0,6.333211,2.370852
0.4,0.887219,2.230179,-1.96152,-4.415685,3.0,-3.0,5.779423,2.254374
0.45,0.994061,2.044833,-2.167503,-3.83244,3.0,-3.0,5.30838,2.147532
0.5,1.091655,1.856755,-2.345558,-3.297,3.0,-3.0,4.901186,2.049937
0.55,1.179357,1.646224,-2.497873,-2.801894,3.0,-3.0,4.544271,1.962236
0.6,1.255674,1.399943,-2.626333,-2.341908,3.0,-3.0,4.230685,1.885919
0.65,1.318693,1.114628,-2.732552,-1.911091,3.0,-3.0,3.960362,1.822899
0.7,1.366581,0.796236,-2.817802,-1.501791,-3.0,-3.0,3.738989,1.775011
0.75,1.370116,-0.666399,-2.881785,-1.061381,-3.0,-3.0,3.607414,1.771477
0.8,1.299436,-2.15971,-2.923799,-0.614184,-3.0,-3.0,4.12113,1.842156
0.85,1.154863,-3.609255,-2.942486,-0.125048,-3.0,-3.0,5.064354,1.986729
0.9,0.940698,-4.925884,-2.935436,0.416024,-3.0,-3.0,6.156146,2.200895
0.95,0.666581,-5.982724,-2.899958,1.013053,-3.0,-3.0,7.166219,2.475012
1.0,0.34945,-6.619648,-2.833131,1.6695,-3.0,-3.0,7.901245,2.792143
1.05,0.013918,-6.705442,-2.732405,2.359396,-3.0,-3.0,8.232745,3.127675
1.1,-0.311821,-6.244383,-2.598282,2.981237,-3.0,-3.0,8.158262,3.453414
1.15,-0.60434,-5.41565,-2.438157,3.372114,-3.0,3.0,7.789547,3.745932
1.2,-0.856055,-4.650375,-2.235067,4.708176,-3.0,3.0,8.047957,3.997647
1.25,-1.071602,-4.012458,-1.970484,5.860949,-3.0,3.0,8.490251,4.213194
1.3,-1.2627,-3.697562,-1.647787,7.092461,-3.0,3.0,9.278359,4.404292
1.35,-1.449393,-3.875922,-1.25181,8.915969,-1.714438,2.999979,10.824115,4.590986
1.4,-1.661355,-4.811454,-0.733198,12.273526,3.0,-3.0,14.049748,4.802947
1.45,-1.877882,-3.54679,-0.147916,10.439479,3.0,-1.034422,12.115257,5.019475
1.5,-2.007299,-1.527968,0.296572,7.142173,3.0,1.558636,8.941161,5.148892
1.55,-2.051,-0.184674,0.622808,5.877919,3.0,-1.38392,7.869875,5.192592
1.6,-2.006543,1.929462,0.838627,2.830471,3.0,0.716051,6.240272,5.148136
1.65,-1.869028,3.596315,0.932162,0.807668,3.0,3.0,6.289758,5.010621
1.7,-1.654689,5.014212,0.934601,-0.87395,3.0,3.0,7.055771,4.796281
1.75,-1.364615,6.615464,0.826954,-3.619895,3.0,3.0,8.823705,4.506208
1.8,-0.990063,8.394843,0.552838,-7.497596,3.0,3.0,12.002647,4.131656
1.85,-0.528415,9.822776,0.083975,-10.563541,3.0,3.0,14.8846,3.670008
1.9,-0.055092,8.744019,-0.372677,-6.72467,3.0,-2.342005,11.490724,3.196684
