time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
2.95,0.325478,-0.011522,-0.202668,-0.023184,2.921675,0.272666,2.823517,2.816115
3.0,0.324099,-0.043594,-0.203863,-0.024214,2.947477,0.280995,2.825299,2.817493
3.05,0.321175,-0.073178,-0.205104,-0.025192,2.968708,0.288505,2.828925,2.820418
3.1,0.316844,-0.099617,-0.206388,-0.026077,2.985034,0.294989,2.834149,2.824748
3.15,0.31128,-0.122356,-0.20771,-0.026835,2.996248,0.300279,2.840687,2.830312
3.2,0.304679,-0.140948,-0.209062,-0.027434,3.0,0.303356,2.848228,2.836913
3.25,0.297255,-0.155164,-0.210437,-0.027831,3.0,0.305535,2.856465,2.844338
3.3,0.289234,-0.16473,-0.211825,-0.028037,2.999192,0.307872,2.86509,2.852359
3.35,0.280855,-0.169387,-0.213217,-0.028058,2.990334,0.307412,2.873806,2.860737
3.4,0.272361,-0.169345,-0.214603,-0.027819,2.977177,0.30539,2.882359,2.869232
3.45,0.263983,-0.164756,-0.21597,-0.027347,2.960202,0.301857,2.890532,2.87761
3.5,0.255941,-0.1559,-0.217309,-0.026649,2.939983,0.296873,2.898141,2.885652
3.55,0.248441,-0.143159,-0.218608,-0.025733,2.917166,0.290524,2.905042,2.893151
3.6,0.241666,-0.127,-0.219858,-0.024615,2.892445,0.282927,2.911125,2.899926
3.65,0.235774,-0.107968,-0.221049,-0.023317,2.866545,0.274229,2.916307,2.905819
3.7,0.230894,-0.086662,-0.222174,-0.021864,2.8402,0.264608,2.920534,2.910699
3.75,0.227124,-0.063719,-0.223227,-0.020285,2.814134,0.254261,2.92377,2.914469
3.8,0.224529,-0.039799,-0.224201,-0.018614,2.789041,0.243411,2.925996,2.917063
3.85,0.223143,-0.015563,-0.225094,-0.016885,2.765567,0.232297,2.927207,2.918449
3.9,0.222965,0.008346,-0.225903,-0.015134,2.744291,0.221165,2.927408,2.918628
3.95,0.223963,0.031313,-0.226628,-0.013397,2.725713,0.210262,2.926616,2.91763
4.0,0.226076,0.052774,-0.22727,-0.011708,2.710243,0.199832,2.924861,2.915517
4.05,0.229215,0.072224,-0.227833,-0.010101,2.698196,0.190103,2.922186,2.912378
4.1,0.233269,0.089229,-0.22832,-0.008604,2.689774,0.181278,2.91865,2.908324
