time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,-0.158195,0.027559,3.141593,3.141593
0.05,-0.001053,-0.041571,0.002239,0.08826,3.0,0.68025,3.14416,3.142646
0.1,0.005112,0.285671,-0.006462,-0.430854,3.0,1.437758,3.178804,3.136481
0.15,0.019466,0.283872,-0.020891,-0.137096,3.0,-3.0,3.138071,3.122127
0.2,0.076686,1.964134,-0.12848,-4.070321,3.0,-3.0,5.462188,3.064906
0.25,0.206505,3.086555,-0.405533,-6.671272,3.0,-3.0,7.925395,2.935087
0.3,0.369486,3.314831,-0.757551,-7.126034,3.0,-3.0,8.368209,2.772106
0.35,0.530953,3.112611,-1.101109,-6.539329,3.0,-3.0,7.776828,2.610639
0.4,0.679735,2.838604,-1.408834,-5.767755,3.0,-3.0,7.026395,2.461858
0.45,0.815201,2.584847,-1.678711,-5.03924,3.0,-3.0,6.348665,2.326392
0.5,0.938646,2.35602,-1.914003,-4.384295,3.0,-3.0,5.769684,2.202947
0.55,1.050953,2.136108,-2.118232,-3.794824,3.0,-3.0,5.274593,2.09064
0.6,1.152077,1.905577,-2.294397,-3.26016,3.0,-3.0,4.845853,1.989516
0.65,1.241054,1.648038,-2.445028,-2.772268,3.0,-3.0,4.471209,1.900539
0.7,1.316278,1.35478,-2.572283,-2.323857,3.0,-3.0,4.145378,1.825315
0.75,1.375944,1.026642,-2.677928,-1.906231,3.0,-3.0,3.869951,1.765648
0.8,1.418498,0.672065,-2.76325,-1.509226,3.0,-3.0,3.65158,1.723094
0.85,1.442904,0.302655,-2.829027,-1.122925,-3.0,-3.0,3.498785,1.698688
0.9,1.420878,-1.189243,-2.87432,-0.68721,-3.0,-3.0,3.620653,1.720715
0.95,1.324012,-2.678935,-2.897069,-0.211916,-3.0,-3.0,4.349507,1.817581
1.0,1.154332,-4.086154,-2.894106,0.347255,-3.0,-3.0,5.398361,1.98726
1.05,0.918678,-5.294095,-2.860408,1.022875,-3.0,-3.0,6.495922,2.222915
1.1,0.631049,-6.133933,-2.789367,1.845242,-3.0,-3.0,7.423843,2.510543
1.15,0.314455,-6.42982,-2.673368,2.815315,-3.0,-3.0,8.025471,2.827138
1.2,-0.001908,-6.136934,-2.506862,3.839683,-3.0,-3.0,8.280766,3.143501
1.25,-0.292529,-5.447339,-2.291638,4.731691,-3.0,-3.0,8.313074,3.434122
