time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,2.176765,0.091941,3.141593,3.141593
0.05,0.009844,0.38886,-0.019188,-0.756176,3.0,-3.0,3.245187,3.131749
0.1,0.072134,2.049108,-0.156917,-4.624947,3.0,-3.0,5.919053,3.069459
0.15,0.203583,3.056327,-0.454974,-6.932513,3.0,-3.0,8.138782,2.938009
0.2,0.362318,3.188352,-0.813221,-7.146306,3.0,-3.0,8.343918,2.779275
0.25,0.51669,2.963471,-1.155746,-6.497075,3.0,-3.0,7.695454,2.624903
0.3,0.658112,2.695949,-1.461292,-5.727488,3.0,-3.0,6.955237,2.48348
0.35,0.786829,2.458703,-1.729502,-5.013167,3.0,-3.0,6.301837,2.354764
0.4,0.904513,2.252721,-1.963818,-4.370603,3.0,-3.0,5.747872,2.237079
0.45,1.012349,2.061462,-2.16756,-3.787995,3.0,-3.0,5.275465,2.129244
0.5,1.110559,1.864273,-2.343424,-3.25396,3.0,-3.0,4.866262,2.031034
0.55,1.198358,1.642339,-2.493644,-2.761262,3.0,-3.0,4.507358,1.943235
0.6,1.274176,1.383904,-2.620149,-2.304397,3.0,-3.0,4.192596,1.867417
0.65,1.336104,1.087245,-2.724573,-1.876819,3.0,-3.0,3.922709,1.805489
0.7,1.382376,0.759331,-2.808182,-1.470318,3.0,-3.0,3.703937,1.759216
0.75,1.411701,0.411273,-2.871815,-1.076439,3.0,-3.0,3.545097,1.729891
0.8,1.423351,0.053971,-2.915919,-0.688231,-3.0,-3.0,3.454203,1.718242
0.85,1.388362,-1.454085,-2.939895,-0.268058,-3.0,-3.0,3.728675,1.753231
0.9,1.278389,-2.934599,-2.942075,0.190531,-3.0,-3.0,4.558016,1.863203
0.95,1.096639,-4.30878,-2.91957,0.725595,-3.0,-3.0,5.638953,2.044954
1.0,0.851354,-5.450036,-2.867593,1.376566,-3.0,-3.0,6.71313,2.290239
1.05,0.558498,-6.180228,-2.779326,2.181854,-3.0,-3.0,7.573159,2.583095
1.1,0.24298,-6.339857,-2.646893,3.133909,-3.0,-3.0,8.088459,2.898613
1.15,-0.06593,-5.93847,-2.4654,4.114796,-3.0,-3.0,8.2803,3.207523
1.2,-0.345417,-5.212661,-2.238173,4.933578,-3.0,-3.0,8.287381,3.48701
1.25,-0.586495,-4.437824,-1.976796,5.472194,-3.0,-3.0,8.212524,3.728088
1.3,-0.790645,-3.743913,-1.695673,5.728332,-3.0,0.206825,8.072699,3.932238
1.35,-0.970734,-3.504631,-1.382831,6.820571,-3.0,-1.785897,8.810567,4.112327
1.4,-1.138866,-3.244729,-1.027712,7.396287,3.0,-3.0,9.19847,4.280459
1.45,-1.269997,-1.913876,-0.693923,5.716767,3.0,-2.872319,7.502533,4.41159
1.5,-1.320761,-0.028935,-0.479687,2.645352,3.0,1.608589,5.209743,4.462353
1.55,-1.304326,0.677707,-0.349316,2.584777,3.0,1.684211,5.198902,4.445919
1.6,-1.254442,1.312979,-0.218105,2.670458,3.0,1.278807,5.312998,4.396035
1.65,-1.168873,2.120545,-0.093034,2.301885,3.0,1.12953,5.327678,4.310465
1.7,-1.039369,3.07513,0.003903,1.525205,3.0,1.147685,5.409541,4.180961
1.75,-0.860248,4.093382,0.05482,0.474797,3.0,1.620086,5.74447,4.00184
1.8,-0.635343,4.883513,0.061094,-0.218431,3.0,2.66095,6.177814,3.776936
1.85,-0.38507,5.098316,0.061074,0.237648,3.0,3.0,6.204062,3.526662
1.9,-0.131327,5.039205,0.093705,1.039084,3.0,3.0,6.098694,3.27292
1.95,0.118807,4.974088,0.159118,1.497841,3.0,3.0,6.01229,3.022786
2.0,0.367279,4.970331,0.234578,1.447335,3.0,3.0,5.877994,2.774313
2.05,0.615629,4.948411,0.298501,1.090927,3.0,3.0,5.669787,2.525963
2.1,0.859637,4.779615,0.344611,0.788821,3.0,3.0,5.365914,2.281955
2.15,1.089992,4.399669,0.382679,0.794414,3.0,3.0,4.933933,2.051601
2.2,1.296386,3.830492,0.430432,1.173222,3.0,2.885633,4.431611,1.845206
2.25,1.471968,3.179803,0.502871,1.766724,3.0,0.817025,4.033978,1.669625
2.3,1.627933,3.026617,0.572995,1.11456,3.0,-0.072098,3.608621,1.51366
2.35,1.777665,2.931146,0.606189,0.290922,3.0,-0.370599,3.302123,1.363928
2.4,1.920526,2.763005,0.603735,-0.329673,3.0,-0.413643,3.098126,1.221067
2.45,2.052826,2.519433,0.577377,-0.684649,3.0,-0.394574,2.887051,1.088767
