time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,1.586293,0.750898,3.141593,3.141593
0.05,0.000433,0.017713,0.002876,0.113664,3.0,3.0,3.143267,3.14116
0.1,-0.013324,-0.556241,0.052583,1.844988,-3.0,3.0,3.697248,3.154917
0.15,-0.081608,-2.092629,0.238627,5.398897,-3.0,3.0,6.631225,3.223201
0.2,-0.208701,-2.838064,0.559411,7.068929,-3.0,3.0,8.340371,3.350294
0.25,-0.352454,-2.835702,0.914796,6.964712,-3.0,3.0,8.34228,3.494047
0.3,-0.48858,-2.596982,1.246954,6.288953,-3.0,3.0,7.812061,3.630173
0.35,-0.612121,-2.349817,1.543146,5.565186,-3.0,3.0,7.277679,3.753714
0.4,-0.724281,-2.144131,1.804535,4.901741,-3.0,3.0,6.84293,3.865874
0.45,-0.827237,-1.980121,2.03438,4.301413,-3.0,3.0,6.504871,3.96883
0.5,-0.922754,-1.843517,2.235483,3.749663,-3.0,3.0,6.242982,4.064347
0.55,-1.011698,-1.713356,2.409955,3.2347,-3.0,3.0,6.037928,4.15329
0.6,-1.093806,-1.566407,2.559463,2.750498,-3.0,3.0,5.874379,4.235399
0.65,-1.167732,-1.383614,2.685475,2.29447,-3.0,3.0,5.74117,4.309325
0.7,-1.231413,-1.156111,2.789336,1.86387,-2.885673,3.0,5.631534,4.373006
0.75,-1.282108,-0.865145,2.872185,1.4532,3.0,3.0,5.538848,4.423701
0.8,-1.289418,0.583823,2.934154,1.030271,3.0,3.0,5.444761,4.431011
0.85,-1.223256,2.06158,2.975306,0.614689,3.0,3.0,5.70371,4.364849
0.9,-1.08392,3.49939,2.99544,0.189311,3.0,3.0,6.253733,4.225512
0.95,-0.875245,4.820383,2.994213,-0.237135,3.0,3.0,6.95648,4.016837
1.0,-0.605552,5.920317,2.972003,-0.647076,3.0,3.0,7.638243,3.747145
1.05,-0.28902,6.67331,2.930081,-1.022281,3.0,3.0,8.119889,3.430613
1.1,0.054196,6.976261,2.870813,-1.334153,3.0,3.0,8.259647,3.087397
1.15,0.400735,6.813638,2.798664,-1.524824,3.0,0.769596,8.005971,2.740858
1.2,0.729453,6.276923,2.710496,-1.962933,3.0,-3.0,7.511197,2.41214
1.25,1.024894,5.502276,2.587537,-2.912528,3.0,-3.0,7.066372,2.116699
1.3,1.277923,4.620294,2.423516,-3.605783,3.0,-3.0,6.610256,1.86367
1.35,1.488536,3.82994,2.230819,-4.068528,3.0,-3.0,6.239432,1.653057
1.4,1.663947,3.218367,2.019199,-4.378969,3.0,-3.0,5.982797,1.477646
1.45,1.813476,2.792935,1.7937,-4.642362,3.0,-2.999998,5.859459,1.328116
1.5,1.94615,2.543624,1.553792,-4.977095,3.0,-1.170248,5.923247,1.195443
1.55,2.065445,2.24316,1.307983,-4.866409,3.0,-0.1964,5.619841,1.076148
1.6,2.168182,1.869026,1.075552,-4.427033,3.0,-0.068194,5.019584,0.973411
1.65,2.251947,1.482183,0.867002,-3.913515,3.0,-0.029093,4.365276,0.889646
1.7,2.316325,1.095466,0.68446,-3.395888,3.0,-0.105493,3.725809,0.825267
1.75,2.362511,0.76034,0.524577,-3.023978,3.0,0.143247,3.256488,0.779082
1.8,2.3914,0.404512,0.384031,-2.627392,3.0,0.289945,2.788743,0.750193
1.85,2.402726,0.058873,0.261733,-2.298519,3.0,0.676767,2.429214,0.738867
1.9,2.394607,-0.376823,0.159973,-1.799539,3.0,1.025835,1.990959,0.746986
1.95,2.362132,-0.92013,0.087924,-1.099883,3.0,0.964192,1.634525,0.779461
2.0,2.303166,-1.441311,0.047274,-0.532544,-0.814743,-1.147307,1.75105,0.838427
2.05,2.219556,-1.909189,0.019842,-0.564197,3.0,1.099015,2.194052,0.922036
2.1,2.108054,-2.560574,0.009298,0.150458,-3.0,-3.0,2.765405,1.033539
2.15,1.973488,-2.832939,-0.006668,-0.777557,3.0,0.812873,3.161432,1.168105
2.2,1.81535,-3.505554,-0.031427,-0.193179,-3.0,-2.952542,3.75315,1.326243
2.25,1.629221,-3.956789,-0.057759,-0.825198,3.0,1.30822,4.315986,1.512371
2.3,1.405484,-4.997108,-0.06361,0.609378,-3.0,-3.0,5.325462,1.736109
2.35,1.143179,-5.482651,-0.044779,0.130998,3.0,0.334904,5.837147,1.998413
2.4,0.855849,-5.979625,-0.029242,0.451435,-3.0,-3.0,6.417569,2.285744
2.45,0.552455,-6.124095,-0.028037,-0.427831,3.0,1.291777,6.662732,2.589137
2.5,0.233904,-6.568302,-0.026629,0.433055,-3.0,-2.999997,7.196213,2.907688
2.55,-0.085731,-6.182181,-0.038723,-0.928186,3.0,1.406966,7.035482,3.227323
2.6,-0.396024,-6.198425,-0.067425,-0.221159,-3.0,-3.0,7.140635,3.537617
2.65,-0.68862,-5.499176,-0.111431,-1.499443,3.0,1.884316,6.868204,3.830213
2.7,-0.963889,-5.482501,-0.152085,-0.146162,-3.0,-2.902688,6.852539,4.105482
2.75,-1.216592,-4.614342,-0.188237,-1.31114,3.0,-2.671872,6.483861,4.358185
2.8,-1.400544,-2.809124,-0.330787,-4.262371,-3.0,-0.796697,6.84101,4.542137
2.85,-1.5458,-2.991099,-0.511134,-2.974275,3.0,3.0,6.326602,4.687393
