time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,-3.0,3.0,3.141593,3.141593
0.05,-0.044292,-1.736654,0.103301,4.04817,-3.0,3.0,5.437295,3.185885
0.1,-0.164767,-2.937956,0.383541,6.816516,-3.0,3.0,8.134838,3.30636
0.15,-0.321293,-3.195818,0.74487,7.332577,-3.0,3.0,8.747934,3.462885
0.2,-0.476735,-2.988924,1.098529,6.733025,-3.0,3.0,8.280481,3.618328
0.25,-0.619211,-2.711451,1.415538,5.946805,-3.0,3.0,7.672278,3.760804
0.3,-0.748447,-2.464837,1.694181,5.21188,-3.0,3.0,7.158336,3.89004
0.35,-0.866344,-2.25644,1.938031,4.554154,-3.0,3.0,6.756579,4.007937
0.4,-0.974479,-2.071161,2.150662,3.960499,-3.0,3.0,6.44536,4.116072
0.45,-1.073493,-1.887912,2.334915,3.417114,-3.0,3.0,6.201585,4.215086
0.5,-1.162948,-1.685571,2.493067,2.91542,-3.0,3.0,6.007102,4.30454
0.55,-1.241466,-1.448632,2.627061,2.449948,-3.0,3.0,5.849225,4.383058
0.6,-1.307135,-1.171651,2.738571,2.014953,-3.0,3.0,5.720468,4.448728
0.65,-1.358037,-0.859327,2.82894,1.602938,3.0,3.0,5.617599,4.499629
0.7,-1.36463,0.608057,2.898051,1.166115,3.0,3.0,5.51673,4.506223
0.75,-1.296643,2.111294,2.945513,0.728839,3.0,3.0,5.77605,4.438236
0.8,-1.154094,3.578551,2.970433,0.262729,3.0,3.0,6.336517,4.295687
0.85,-0.940707,4.929242,2.971327,-0.230585,3.0,3.0,7.060067,4.0823
0.9,-0.664968,6.050687,2.947108,-0.740186,3.0,3.0,7.767499,3.806561
0.95,-0.341886,6.798265,2.897178,-1.25752,3.0,3.0,8.265957,3.483479
1.0,0.006384,7.042719,2.821543,-1.76213,3.0,3.0,8.396167,3.135209
1.05,0.353367,6.754215,2.722252,-2.187281,3.0,2.415525,8.098671,2.788225
1.1,0.674919,6.053415,2.603179,-2.531824,3.0,-3.0,7.477632,2.466673
1.15,0.957372,5.216048,2.446445,-3.688044,3.0,-3.0,7.180859,2.18422
1.2,1.196194,4.354139,2.239085,-4.564097,3.0,-3.0,6.970479,1.945399
1.25,1.395915,3.674396,1.993202,-5.252182,3.0,-3.0,6.93591,1.745677
1.3,1.567987,3.255165,1.714075,-5.929613,3.0,-3.0,7.153369,1.573605
1.35,1.726441,3.140817,1.396162,-6.859459,3.0,-3.0,7.801848,1.415151
1.4,1.889232,3.469339,1.016237,-8.531628,3.0,2.327048,9.350194,1.252361
1.45,2.054387,3.101964,0.596405,-8.182267,0.106174,3.0,8.837951,1.087206
1.5,2.174619,1.589977,0.250892,-5.371191,-2.999999,3.0,5.689966,0.966974
1.55,2.190978,-0.969759,0.105178,-0.389502,-3.0,2.724173,1.416642,0.950615
1.6,2.079685,-3.469404,0.205353,4.344164,1.862147,-3.0,5.663775,1.061908
1.65,1.921083,-2.905151,0.356446,1.758688,-1.749405,-3.0,3.626236,1.220509
1.7,1.772364,-3.030786,0.412967,0.461506,3.0,2.142779,3.382895,1.369229
1.75,1.597999,-3.918265,0.46397,1.489961,-3.0,3.0,4.491184,1.543593
1.8,1.354224,-5.740767,0.608434,3.991593,3.0,-3.0,7.24252,1.787369
1.85,1.094591,-4.585072,0.698843,-0.435261,-3.0,-3.0,5.088314,2.047002
1.9,0.885662,-3.633669,0.586816,-4.257438,3.0,3.0,6.063242,2.255931
1.95,0.719564,-3.057139,0.328861,-5.924565,-3.0,2.774329,7.10077,2.422029
2.0,0.539478,-4.32759,0.077993,-3.686128,-3.0,2.194779,6.252412,2.602115
2.05,0.278908,-6.127061,-0.019211,-0.071743,-3.0,-3.0,6.763235,2.862685
2.1,-0.019971,-5.815478,-0.055283,-1.331382,3.0,1.448724,6.752103,3.161563
2.15,-0.316553,-6.023203,-0.095149,-0.247838,-3.0,-0.357367,6.950412,3.458146
2.2,-0.629493,-6.423357,-0.069412,1.169597,3.0,0.126975,7.540118,3.771085
2.25,-0.925972,-5.379043,-0.03978,-0.081499,-3.0,-2.585023,6.744435,4.067564
2.3,-1.167485,-4.286892,-0.088772,-1.841241,-3.0,-1.821468,6.351665,4.309078
2.35,-1.364637,-3.62835,-0.197805,-2.444279,-3.0,-0.850478,6.283682,4.506229
2.4,-1.541551,-3.450058,-0.305072,-1.839948,-3.0,-0.438298,6.108454,4.683144
2.45,-1.712204,-3.356551,-0.375159,-1.011572,-3.0,-0.464254,5.99915,4.853796
2.5,-1.874907,-3.132671,-0.412376,-0.533375,-2.887953,-0.258138,5.952599,5.016499
2.55,-2.025046,-2.859504,-0.430519,-0.241747,-3.0,-0.195404,5.925767,5.166639
2.6,-2.160854,-2.566017,-0.438671,-0.121513,-0.411298,0.971664,5.908264,5.302447
2.65,-2.279548,-2.176932,-0.443276,-0.096013,-1.667412,0.859759,5.85948,5.421141
2.7,-2.38273,-1.95026,-0.443027,0.086655,-0.394967,1.272682,5.875835,5.524323
2.75,-2.472658,-1.649029,-0.438022,0.100184,-0.817138,1.247445,5.868646,5.614251
2.8,-2.549548,-1.430746,-0.431042,0.173133,-0.569289,1.313968,5.886585,5.691141
2.85,-2.615705,-1.220809,-0.421683,0.199898,-0.61739,1.29509,5.903781,5.757298
2.9,-2.67224,-1.046445,-0.410993,0.22984,-0.618402,1.257753,5.925997,5.813833
2.95,-2.720643,-0.895753,-0.399126,0.249362,-0.646469,1.201765,5.948921,5.862235
3.0,-2.762074,-0.767565,-0.386469,0.263015,-0.675188,1.138582,5.971681,5.903667
3.05,-2.797585,-0.658744,-0.373271,0.271999,-0.707105,1.069615,5.99342,5.939177
3.1,-2.828071,-0.56634,-0.359749,0.276534,-0.736259,1.001364,6.013611,5.969664
3.15,-2.854301,-0.48817,-0.346078,0.278256,-0.764106,0.932662,6.032101,5.995894
3.2,-2.876924,-0.421742,-0.3324,0.276867,-0.788081,0.867756,6.048764,6.018516
3.25,-2.896489,-0.365548,-0.31883,0.273906,-0.80982,0.804222,6.063723,6.038082
3.3,-2.913459,-0.317593,-0.305459,0.268747,-0.828064,0.745448,6.077009,6.055051
3.35,-2.92822,-0.276953,-0.292358,0.262921,-0.84444,0.688262,6.088837,6.069813
3.4,-2.941099,-0.242011,-0.279582,0.255487,-0.858155,0.635972,6.099275,6.082692
3.45,-2.952369,-0.212323,-0.267171,0.248065,-0.870753,0.584814,6.108549,6.093962
3.5,-2.962257,-0.186515,-0.255156,0.239383,-0.88152,0.538446,6.116713,6.10385
3.55,-2.970956,-0.16454,-0.243554,0.231236,-0.891942,0.492507,6.123979,6.112549
3.6,-2.978626,-0.145152,-0.23238,0.221996,-0.901191,0.451256,6.13037,6.120219
3.65,-2.985403,-0.128631,-0.221637,0.213708,-0.910759,0.40966,6.136075,6.126996
3.7,-2.9914,-0.113774,-0.211328,0.204361,-0.919602,0.372743,6.141088,6.132993
3.75,-2.996713,-0.10114,-0.201448,0.196311,-0.929305,0.334704,6.14558,6.138306
3.8,-3.001424,-0.089501,-0.191991,0.187139,-0.938538,0.301444,6.149516,6.143017
3.85,-3.005601,-0.079667,-0.182947,0.17956,-0.949065,0.266307,6.153052,6.147194
3.9,-3.009302,-0.070336,-0.174307,0.170732,-0.959221,0.23614,6.156134,6.150895
3.95,-3.012578,-0.062544,-0.166056,0.163756,-0.971026,0.203377,6.158906,6.154171
4.0,-3.015471,-0.054889,-0.158184,0.155364,-0.98244,0.175839,6.161299,6.157064
4.05,-3.018018,-0.048609,-0.150674,0.149053,-0.995802,0.145032,6.163448,6.159611
4.1,-3.02025,-0.042187,-0.143515,0.141141,-1.008668,0.119736,6.165274,6.161843
4.15,-3.022196,-0.037043,-0.136689,0.13551,-1.023743,0.090554,6.166904,6.163788
4.2,-3.023877,-0.031545,-0.130185,0.128092,-1.038162,0.067171,6.168255,6.16547
4.25,-3.025317,-0.027269,-0.123986,0.123122,-1.05502,0.039359,6.169445,6.166909
4.3,-3.026532,-0.022477,-0.11808,0.116195,-1.071034,0.017602,6.170389,6.168124
4.35,-3.027538,-0.018875,-0.112452,0.111847,-1.08969,-0.00904,6.171198,6.169131
4.4,-3.028351,-0.014634,-0.10709,0.105399,-1.107301,-0.029424,6.17179,6.169944
4.45,-3.028982,-0.01156,-0.101979,0.101619,-1.127731,-0.055052,6.172265,6.170575
4.5,-3.029444,-0.007762,-0.09711,0.095633,-1.146922,-0.074289,6.172546,6.171036
