time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,3.0,0.041693,3.141593,3.141593
0.05,0.014403,0.568784,-0.028538,-1.124376,3.0,-3.0,3.371627,3.12719
0.1,0.084909,2.188018,-0.182828,-4.895826,3.0,-3.0,6.175215,3.056684
0.15,0.221018,3.102181,-0.488973,-6.981118,3.0,-3.0,8.193191,2.920575
0.2,0.380473,3.181584,-0.84586,-7.067433,3.0,-3.0,8.271055,2.761119
0.25,0.534224,2.949368,-1.183681,-6.397164,3.0,-3.0,7.604074,2.607369
0.3,0.675029,2.685849,-1.48435,-5.633723,3.0,-3.0,6.873126,2.466564
0.35,0.803347,2.452526,-1.748086,-4.927761,3.0,-3.0,6.230643,2.338246
0.4,0.920765,2.247706,-1.978303,-4.291712,3.0,-3.0,5.684781,2.220828
0.45,1.028308,2.05421,-2.17823,-3.714135,3.0,-3.0,5.217781,2.113285
0.5,1.126031,1.851577,-2.350513,-3.184528,3.0,-3.0,4.812168,2.015562
0.55,1.213009,1.621958,-2.497369,-2.696124,3.0,-3.0,4.456021,1.928583
0.6,1.287598,1.355097,-2.620721,-2.24335,3.0,-3.0,4.144198,1.853995
0.65,1.347887,1.050714,-2.722185,-1.819321,-3.0,-3.0,3.87835,1.793706
0.7,1.365611,-0.359141,-2.801167,-1.347319,-3.0,-3.0,3.597902,1.775982
0.75,1.310964,-1.82968,-2.856959,-0.879495,-3.0,-3.0,3.954068,1.830628
0.8,1.183049,-3.275417,-2.888262,-0.361888,-3.0,-0.55762,4.799716,1.958544
0.85,0.985443,-4.58979,-2.879682,0.720328,-3.0,-3.0,5.875934,2.156149
0.9,0.729418,-5.590387,-2.826573,1.425747,-3.0,-3.0,6.862455,2.412175
0.95,0.433971,-6.139699,-2.734866,2.263994,-3.0,-3.0,7.591593,2.707622
1.0,0.125007,-6.125011,-2.598595,3.19304,-3.0,-3.0,7.972688,3.016585
1.05,-0.170169,-5.618307,-2.416363,4.0727,-3.0,-3.0,8.059705,3.311762
1.1,-0.432708,-4.864032,-2.195054,4.732789,-3.0,-3.0,7.97822,3.574301
1.15,-0.656284,-4.085853,-1.948195,5.089914,-3.0,-3.0,7.798766,3.797877
1.2,-0.84237,-3.367808,-1.691039,5.148439,-3.0,3.0,7.521976,3.983963
1.25,-1.009579,-3.38829,-1.390975,6.943163,-3.0,-0.489857,8.880037,4.151172
1.3,-1.177181,-3.368982,-1.017413,8.079421,3.0,-2.259041,9.813971,4.318773
1.35,-1.321226,-2.315141,-0.63459,7.018449,3.0,-1.669095,8.656671,4.462818
1.4,-1.402227,-0.821877,-0.331249,4.872879,3.0,0.982955,6.721343,4.543819
1.45,-1.420047,0.141792,-0.10398,4.145747,3.0,0.553945,6.166578,4.56164
1.5,-1.380379,1.474001,0.065309,2.560752,3.0,-0.623487,5.402095,4.521972
1.55,-1.2591,3.383399,0.117972,-0.484435,3.0,2.639453,5.573336,4.400693
1.6,-1.074244,4.003602,0.095627,-0.409658,3.0,1.665031,5.829157,4.215837
1.65,-0.850582,4.914331,0.054087,-1.212112,3.0,0.705683,6.446723,3.992174
1.7,-0.578205,5.903533,-0.040726,-2.425833,3.0,-0.65223,7.387484,3.719798
1.75,-0.258103,6.755831,-0.197404,-3.513816,3.0,-3.0,8.341765,3.399695
