time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,0.07111,-0.053894,3.141593,3.141593
0.05,0.000882,0.034814,-0.00203,-0.080026,-3.0,0.215221,3.141923,3.14071
0.1,-0.01443,-0.639269,0.029122,1.307226,-3.0,-1.006055,3.475461,3.156022
0.15,-0.049389,-0.742525,0.094782,1.280782,-3.0,3.0,3.518962,3.190981
0.2,-0.125141,-2.216845,0.248853,4.713384,-3.0,3.0,6.153362,3.266734
0.25,-0.259194,-3.008905,0.53767,6.51221,-3.0,3.0,7.957187,3.400787
0.3,-0.413679,-3.090331,0.870396,6.603412,-3.0,3.0,8.157987,3.555272
0.35,-0.563808,-2.895564,1.187233,6.021843,-3.0,3.0,7.732166,3.7054
0.4,-0.702627,-2.657449,1.470919,5.324732,-3.0,3.0,7.235774,3.84422
0.45,-0.82982,-2.433439,1.720305,4.659387,-3.0,3.0,6.809044,3.971413
0.5,-0.946231,-2.224507,1.937786,4.048884,-3.0,3.0,6.465849,4.087824
0.55,-1.052289,-2.01658,2.126049,3.489622,-3.0,3.0,6.192963,4.193882
0.6,-1.147626,-1.793026,2.287497,2.975326,-3.0,3.0,5.974742,4.289218
0.65,-1.231103,-1.540497,2.424245,2.50079,-3.0,3.0,5.798664,4.372695
0.7,-1.301081,-1.252703,2.538149,2.060535,-3.0,3.0,5.656378,4.442673
0.75,-1.355812,-0.931535,2.630752,1.647393,3.0,3.0,5.543389,4.497404
0.8,-1.368834,0.426195,2.700476,1.147497,3.0,3.0,5.397677,4.510427
0.85,-1.312349,1.834066,2.745288,0.635869,3.0,3.0,5.580531,4.453942
0.9,-1.186156,3.197127,2.762574,0.036021,3.0,3.0,6.048483,4.327749
0.95,-0.995335,4.396763,2.746566,-0.702496,3.0,3.0,6.669544,4.136927
1.0,-0.751716,5.282159,2.689514,-1.608639,3.0,3.0,7.271881,3.893308
1.05,-0.474945,5.703202,2.58297,-2.675948,3.0,3.0,7.709623,3.616538
1.1,-0.190031,5.616693,2.420526,-3.823879,3.0,-1.47905,7.94531,3.331624
1.15,0.084663,5.344065,2.177486,-5.899892,3.0,-3.0,8.800797,3.05693
1.2,0.348176,5.267022,1.81955,-8.494723,3.0,-3.0,10.536403,2.793417
1.25,0.623957,5.972946,1.310717,-12.215991,-3.0,1.376494,13.891112,2.517636
1.3,0.938172,6.754587,0.618239,-15.742346,-3.0,3.0,17.282453,2.203421
1.35,1.262428,5.526052,-0.16904,-14.125315,3.0,-3.0,15.284685,1.879165
1.4,1.511269,4.137476,-0.845911,-12.359939,-3.0,-0.548121,13.162839,1.630323
1.45,1.646693,1.392225,-1.359785,-8.614601,3.0,-3.0,8.957309,1.4949
1.5,1.673179,-0.396325,-1.762458,-7.501569,3.0,-3.0,7.854496,1.468413
1.55,1.60013,-2.584442,-2.108674,-6.312625,3.0,-3.0,7.30419,1.541462
1.6,1.41192,-4.919742,-2.388866,-4.839294,3.0,-3.0,7.504737,1.729672
1.65,1.116591,-6.758384,-2.588045,-3.102804,3.0,-3.0,8.130299,2.025002
1.7,0.752317,-7.647562,-2.699479,-1.385141,-3.0,-3.0,8.567359,2.389275
1.75,0.341781,-8.627366,-2.726658,0.284331,-3.0,-3.0,9.475542,2.799812
1.8,-0.095363,-8.710922,-2.673311,1.818073,-3.0,-3.0,9.839209,3.236955
1.85,-0.515711,-7.99194,-2.549078,3.093066,-3.0,-3.0,9.659805,3.657304
1.9,-0.886832,-6.812512,-2.371493,3.920064,-3.0,-3.0,9.144912,4.028425
1.95,-1.19611,-5.570314,-2.166888,4.164092,-3.0,-3.0,8.478156,4.337703
2.0,-1.446058,-4.450593,-1.964696,3.833331,-3.0,-3.0,7.707709,4.587651
2.05,-1.643152,-3.44797,-1.791909,3.001337,-3.0,-0.42267,6.855745,4.784744
2.1,-1.797172,-2.72263,-1.653756,2.47886,-3.0,2.266548,6.378383,4.938765
2.15,-1.922582,-2.304926,-1.527946,2.538311,-3.0,2.443302,6.303665,5.064175
2.2,-2.029264,-1.974057,-1.399446,2.59871,-3.0,2.152539,6.272671,5.170857
2.25,-2.120241,-1.675638,-1.270503,2.562164,-3.0,1.855298,6.218803,5.261833
2.3,-2.196811,-1.396457,-1.14548,2.446019,-3.0,1.60212,6.143596,5.338404
2.35,-2.259778,-1.130477,-1.027644,2.278016,-3.0,1.411695,6.057903,5.401371
2.4,-2.309823,-0.879192,-0.918658,2.095504,-3.0,1.273496,5.977122,5.451416
2.45,-2.347809,-0.648364,-0.818275,1.937904,-3.0,1.108784,5.9143,5.489401
2.5,-2.374575,-0.430711,-0.725248,1.804587,-3.0,0.952313,5.864822,5.516168
2.55,-2.390785,-0.226561,-0.637969,1.711363,-3.0,0.687695,5.830463,5.532378
2.6,-2.396323,-0.003224,-0.556106,1.588652,-3.0,0.657795,5.788056,5.537916
2.65,-2.391773,0.17545,-0.476894,1.610454,-3.0,-0.343205,5.785319,5.533366
2.7,-2.371572,0.630897,-0.412438,0.983326,-3.0,3.0,5.650668,5.513165
2.75,-2.357911,-0.126482,-0.304385,3.441966,-0.299502,-3.0,6.496178,5.499504
2.8,-2.319045,1.703196,-0.223663,-0.240531,-1.318245,3.0,5.729513,5.460637
2.85,-2.248533,1.105994,-0.176661,2.155475,-2.238612,-3.0,5.912187,5.390125
2.9,-2.155357,2.63189,-0.141723,-0.759632,-0.022536,3.0,5.965035,5.29695
2.95,-2.032536,2.279527,-0.127163,1.356051,-3.0,-3.0,5.815745,5.174128
3.0,-1.882928,3.709962,-0.12319,-1.186616,-1.706925,3.0,6.358684,5.024521
3.05,-1.714398,3.024621,-0.109033,1.770551,-3.0,-3.0,5.989634,4.85599
3.1,-1.52731,4.463065,-0.081617,-0.672197,3.0,3.0,6.494313,4.668902
3.15,-1.299177,4.643451,-0.083427,0.635658,-3.0,-3.0,6.457019,4.440769
3.2,-1.035033,5.885816,-0.104257,-1.39232,3.0,3.0,7.35095,4.176626
3.25,-0.746295,5.608507,-0.121434,0.791565,-3.0,-1.236767,6.871124,3.887887
3.3,-0.465401,5.621669,-0.068002,1.30135,3.0,0.806146,6.80527,3.606993
3.35,-0.174297,6.024165,-0.007151,1.060762,-3.0,-3.0,6.957798,3.315889
3.4,0.143981,6.656283,-0.001741,-0.795077,3.0,-1.584464,7.343291,2.997611
3.45,0.498238,7.384651,-0.096324,-2.727733,-3.0,-3.0,8.30483,2.643355
3.5,0.852648,6.684464,-0.220376,-2.022034,3.0,-2.372104,7.35245,2.288945
3.55,1.180985,6.387899,-0.323869,-2.0011,-3.0,-3.0,6.982731,1.960608
3.6,1.466923,5.059095,-0.378669,-0.26349,3.0,-1.664595,5.348997,1.674669
3.65,1.70447,4.474819,-0.382057,0.036187,1.693951,-3.0,4.715571,1.437123
3.7,1.923968,4.344577,-0.402057,-0.917422,3.0,1.11877,4.621826,1.217625
3.75,2.113781,3.280242,-0.406393,0.656984,-3.0,-3.0,3.523232,1.027811
3.8,2.264459,2.796139,-0.382299,0.20806,3.0,-3.0,2.962634,0.877133
3.85,2.42373,3.595928,-0.4429,-2.641978,2.928012,3.0,4.54117,0.717863
3.9,2.578444,2.636576,-0.528843,-0.897557,1.079236,1.62218,2.890321,0.563149
3.95,2.693599,1.997517,-0.552299,-0.098307,3.0,1.345522,2.12261,0.447994
4.0,2.790116,1.885383,-0.561995,-0.324212,0.770825,1.717981,2.024637,0.351477
4.05,2.872858,1.442933,-0.565353,0.157085,1.439529,1.458588,1.580688,0.268735
4.1,2.940468,1.276474,-0.558292,0.104174,0.715871,1.522229,1.411516,0.201125
4.15,2.998569,1.059667,-0.550417,0.194294,0.381367,1.431607,1.21822,0.143024
4.2,3.046843,0.880861,-0.539455,0.232652,0.159904,1.397418,1.063029,0.09475
4.25,3.086862,0.727265,-0.527086,0.254438,0.004837,1.373035,0.93513,0.054731
4.3,3.119767,0.594498,-0.513905,0.268175,-0.09544,1.351569,0.830614,0.021826
4.35,3.14654,0.480455,-0.500245,0.275998,-0.154446,1.332223,0.746513,0.004947
4.4,3.168055,0.382959,-0.486345,0.279664,-0.182342,1.314145,0.67978,0.026463
