time_s,q1_rad,q1_dot_rads,q2_rad,q2_dot_rads,tau1_Nm,tau2_Nm,goal_dist,q1_err_rad
0.0,0.0,0.0,0.0,0.0,1.476537,0.535781,3.141593,3.141593
0.05,0.002011,0.079885,-0.001346,-0.052827,1.495334,0.585434,3.141042,3.139582
0.1,0.007484,0.137706,-0.00405,-0.053156,1.556123,0.595491,3.137585,3.134109
0.15,0.015827,0.194209,-0.00677,-0.05295,1.634311,0.608561,3.132248,3.125766
0.2,0.02696,0.248869,-0.009505,-0.053317,1.727557,0.624802,3.125029,3.114633
0.25,0.040767,0.300706,-0.012285,-0.054307,1.83546,0.644175,3.11587,3.100826
0.3,0.057082,0.348788,-0.015141,-0.055901,1.915122,0.65131,3.104708,3.084511
0.35,0.075638,0.38995,-0.018061,-0.05647,1.981266,0.650453,3.091222,3.065955
0.4,0.096047,0.422658,-0.021003,-0.056493,2.034138,0.642735,3.075324,3.045545
0.45,0.11785,0.445448,-0.023938,-0.055984,2.073797,0.628827,3.056984,3.023743
0.5,0.140518,0.457148,-0.026836,-0.054942,2.099927,0.609292,3.036309,3.001075
0.55,0.163472,0.4569,-0.029669,-0.053363,2.111536,0.584457,3.013584,2.978121
0.6,0.186099,0.444152,-0.032405,-0.051236,2.107669,0.554636,2.989296,2.955493
0.65,0.207766,0.418686,-0.035015,-0.048575,2.086627,0.519849,2.964156,2.933827
0.7,0.227836,0.380575,-0.037469,-0.045386,2.045959,0.47977,2.939095,2.913757
0.75,0.245682,0.330146,-0.039739,-0.04167,1.98242,0.4337,2.915238,2.895911
0.8,0.2607,0.267929,-0.041796,-0.037417,1.892066,0.380594,2.893869,2.880893
0.85,0.272314,0.194613,-0.04361,-0.032614,1.770643,0.319216,2.876386,2.869278
0.9,0.27999,0.111016,-0.045152,-0.027255,1.614429,0.248476,2.864241,2.861602
0.95,0.283235,0.018091,-0.046393,-0.021361,1.421816,0.168065,2.858871,2.858358
1.0,0.281609,-0.083002,-0.047307,-0.015011,1.195537,0.079338,2.861618,2.859983
1.05,0.274742,-0.190728,-0.047874,-0.008372,-0.414207,-0.497047,2.873599,2.86685
1.1,0.260406,-0.380362,-0.046604,0.056571,-0.660263,-0.633953,2.907109,2.881187
1.15,0.237172,-0.544984,-0.043565,0.060251,-0.928993,-0.710398,2.956044,2.90442
1.2,0.2058,-0.704575,-0.040352,0.062238,-1.165192,-0.765096,3.020067,2.935793
1.25,0.166685,-0.8534,-0.037033,0.063128,-1.35319,-0.792831,3.095759,2.974907
1.3,0.120529,-0.985006,-0.033672,0.062676,-1.493774,-0.794159,3.178384,3.021063
1.35,0.068343,-1.093577,-0.030336,0.061018,-1.583072,-0.768637,3.262732,3.07325
1.4,0.011415,-1.173812,-0.027087,0.058291,-1.646593,-0.727517,3.343647,3.130177
1.45,-0.04875,-1.222525,-0.02397,0.055165,-1.694034,-0.676912,3.417085,3.190343
1.5,-0.110522,-1.237814,-0.021003,0.051986,-1.729928,-0.620877,3.480169,3.252115
1.55,-0.172204,-1.219013,-0.018193,0.048963,-1.754803,-0.561882,3.531284,3.313797
1.6,-0.232095,-1.166558,-0.015539,0.046201,-1.765609,-0.500855,3.570014,3.373687
1.65,-0.288537,-1.081787,-0.013034,0.043711,-1.755189,-0.436866,3.596962,3.43013
1.7,-0.339958,-0.966665,-0.010676,0.0414,-1.710092,-0.366221,3.613512,3.481551
1.75,-0.38489,-0.823364,-0.008465,0.039026,-1.606534,-0.280892,3.621547,3.526483
1.8,-0.421963,-0.653673,-0.006423,0.036099,-1.406893,-0.167192,3.623198,3.563556
1.85,-0.449872,-0.458292,-0.004602,0.031799,-1.070115,-0.009876,3.62073,3.591465
1.9,-0.467316,-0.236691,-0.0031,0.02509,-0.598938,0.189474,3.61675,3.608908
1.95,-0.472987,0.010819,-0.002054,0.015498,-0.089009,0.393179,3.614629,3.614579
2.0,-0.465719,0.278875,-0.001582,0.004263,1.824837,1.075892,3.618078,3.607312
2.05,-0.442575,0.643174,-0.003471,-0.075504,2.129736,1.223463,3.642204,3.584168
2.1,-0.401886,0.977596,-0.007844,-0.091222,2.323596,1.246933,3.676999,3.543479
2.15,-0.34491,1.291821,-0.012941,-0.10114,2.435402,1.216159,3.719529,3.486503
2.2,-0.272954,1.574028,-0.018506,-0.106701,2.505544,1.149757,3.761438,3.414546
2.25,-0.187881,1.813926,-0.024314,-0.108046,2.561277,1.061185,3.793151,3.329474
2.3,-0.092023,2.003384,-0.030152,-0.105659,2.615719,0.960534,3.805508,3.233616
2.35,0.011928,2.136243,-0.03582,-0.099925,2.680146,0.857278,3.790726,3.129665
2.4,0.121042,2.209294,-0.041164,-0.092449,2.757335,0.759619,3.743654,3.02055
2.45,0.232286,2.221667,-0.0461,-0.084425,2.845444,0.673386,3.661846,2.909307
2.5,0.342643,2.174815,-0.050598,-0.076709,2.939074,0.601791,3.545756,2.79895
2.55,0.449222,2.072224,-0.05467,-0.069774,3.0,0.533696,3.398651,2.692371
2.6,0.549315,1.917518,-0.058335,-0.063234,3.0,0.459401,3.225551,2.592277
2.65,0.640412,1.714668,-0.061598,-0.056661,3.0,0.401721,3.033644,2.501181
2.7,0.720298,1.471508,-0.064486,-0.050927,3.0,0.360052,2.834564,2.421295
2.75,0.787154,1.195699,-0.06704,-0.045652,3.0,0.331975,2.641904,2.354438
2.8,0.83954,0.894665,-0.069279,-0.040171,2.99494,0.312942,2.47109,2.302053
2.85,0.876366,0.575092,-0.071177,-0.033444,2.697951,0.189552,2.338411,2.265227
2.9,0.896544,0.2303,-0.072562,-0.02076,2.1146,-0.041716,2.258091,2.245048
2.95,0.898693,-0.144587,-0.073129,-0.001701,1.189625,-0.404273,2.248746,2.2429
3.0,0.881141,-0.55609,-0.072567,0.023496,-1.043952,-1.240811,2.329098,2.260452
3.05,0.840515,-1.065457,-0.069494,0.097264,-1.411516,-1.437536,2.538591,2.301078
3.1,0.775209,-1.540497,-0.06442,0.101065,-1.530454,-1.457938,2.826175,2.366383
3.15,0.68686,-1.984036,-0.059316,0.095563,-1.556486,-1.41394,3.158285,2.454733
3.2,0.577372,-2.382288,-0.054458,0.08742,-1.558642,-1.332732,3.50159,2.56422
3.25,0.449344,-2.721653,-0.049911,0.078676,-1.567775,-1.225225,3.829397,2.692249
3.3,0.306036,-2.989508,-0.045682,0.070024,-1.600789,-1.099271,4.12123,2.835557
3.35,0.151299,-3.175473,-0.041771,0.061808,-1.667028,-0.963464,4.36246,2.990294
3.4,-0.010576,-3.272746,-0.038176,0.05428,-1.768771,-0.827019,4.544385,3.152169
3.45,-0.175062,-3.279123,-0.034895,0.047707,-1.902434,-0.699025,4.664369,3.316655
3.5,-0.337645,-3.197333,-0.031918,0.042296,-2.059666,-0.586908,4.725552,3.479237
3.55,-0.494061,-3.034581,-0.029227,0.038138,-2.228723,-0.495079,4.735923,3.635654
3.6,-0.6405,-2.801378,-0.026789,0.035215,-2.395662,-0.424148,4.706793,3.782092
3.65,-0.773732,-2.50997,-0.024564,0.033436,-2.545338,-0.370947,4.650961,3.915324
3.7,-0.891152,-2.17272,-0.022502,0.032696,-2.661633,-0.329024,4.580974,4.032745
3.75,-0.990755,-1.800756,-0.020551,0.032906,-2.725195,-0.288658,4.507829,4.132348
3.8,-1.071037,-1.402945,-0.018655,0.033952,-2.698702,-0.232281,4.44027,4.212629
3.85,-1.130852,-0.984647,-0.016771,0.035299,-2.451263,-0.106583,4.384614,4.272445
3.9,-1.169124,-0.543312,-0.014944,0.034163,-1.652098,0.217545,4.344981,4.310717
3.95,-1.184225,-0.059588,-0.013501,0.022112,-0.552881,0.647114,4.326306,4.325818
4.0,-1.173858,0.473573,-0.013026,-0.002373,0.126302,0.910419,4.341378,4.315451
4.05,-1.136274,1.027015,-0.01375,-0.02327,2.233245,1.635783,4.399504,4.277866
4.1,-1.068293,1.686223,-0.017774,-0.129984,2.368343,1.712883,4.536926,4.209886
4.15,-0.968573,2.2919,-0.025068,-0.147417,2.394574,1.629909,4.708357,4.110166
4.2,-0.839495,2.854887,-0.033012,-0.1483,2.367566,1.470927,4.901277,3.981087
4.25,-0.683614,3.357508,-0.040912,-0.13736,2.336326,1.257174,5.091719,3.825206
4.3,-0.504427,3.780667,-0.04823,-0.117556,2.34057,1.012762,5.25386,3.64602
4.35,-0.306373,4.106902,-0.05457,-0.093229,2.405475,0.766358,5.363468,3.447966
4.4,-0.094694,4.322533,-0.059731,-0.069002,2.54291,0.547357,5.400572,3.236287
4.45,0.124826,4.420297,-0.063726,-0.049127,2.752176,0.381154,5.352231,3.016766
4.5,0.346239,4.400862,-0.066747,-0.036007,3.0,0.275313,5.214148,2.795354
4.55,0.563818,4.272067,-0.069072,-0.02945,3.0,0.133279,4.990102,2.577774
4.6,0.772104,4.035936,-0.070821,-0.022522,3.0,0.047165,4.680681,2.369488
4.65,0.966259,3.714118,-0.072066,-0.018417,3.0,0.015165,4.304914,2.175334
4.7,1.142557,3.328413,-0.072946,-0.015489,3.0,0.024882,3.883302,1.999036
4.75,1.298354,2.899543,-0.07354,-0.012463,3.0,0.061661,3.436633,1.843239
4.8,1.43197,2.445099,-0.073889,-0.008896,3.0,0.111739,2.984436,1.709622
4.85,1.542501,1.978405,-0.074019,-0.004971,3.0,0.163943,2.544933,1.599092
4.9,1.629587,1.508285,-0.073961,-0.001052,3.0,0.210431,2.13695,1.512006
4.95,1.6932,1.039396,-0.073743,0.002914,3.0,0.246738,1.784274,1.448393
5.0,1.733447,0.572816,-0.07335,0.008144,3.0,0.271992,1.521985,1.408146
5.05,1.750402,0.106462,-0.072636,0.018414,2.209538,-0.026206,1.397269,1.39119
5.1,1.743155,-0.39683,-0.071121,0.043126,1.240726,-0.431848,1.456029,1.398438
5.15,1.709804,-0.939239,-0.068526,0.064722,0.644836,-0.714187,1.714956,1.431789
5.2,1.648805,-1.503864,-0.065199,0.075004,-1.185233,-1.466588,2.121296,1.492788
5.25,1.557441,-2.154192,-0.060754,0.111346,-1.375325,-1.636187,2.67697,1.584152
5.3,1.433825,-2.79241,-0.055536,0.105179,-1.408282,-1.689822,3.275388,1.707767
5.35,1.278522,-3.417981,-0.050586,0.097203,-1.345959,-1.674805,3.894308,1.86307
5.4,1.092637,-4.009511,-0.045906,0.087821,-1.244991,-1.595299,4.503801,2.048956
5.45,0.87848,-4.540393,-0.041498,0.076883,-1.15855,-1.45637,5.073902,2.263113
5.5,0.639791,-4.980974,-0.037386,0.064707,-1.126006,-1.26634,5.574469,2.501801
5.55,0.381817,-5.302342,-0.03361,0.052134,-1.169284,-1.040192,5.977879,2.759776
5.6,0.111143,-5.481753,-0.030216,0.040379,-1.293707,-0.801016,6.263848,3.03045
5.65,-0.164754,-5.508159,-0.027241,0.030661,-1.491067,-0.576823,6.424439,3.306347
5.7,-0.438204,-5.385524,-0.024694,0.023752,-1.744459,-0.393824,6.466837,3.579796
5.75,-0.702112,-5.132381,-0.022551,0.019728,-2.033563,-0.269762,6.412199,3.843704
5.8,-0.95061,-4.777733,-0.020759,0.018073,-2.339143,-0.210739,6.290756,4.092203
5.85,-1.179438,-4.355023,-0.019251,0.017988,-2.645776,-0.212271,6.135001,4.321031
5.9,-1.386016,-3.896413,-0.017956,0.018722,-2.942705,-0.263012,5.973437,4.527608
5.95,-1.56926,-3.428863,-0.016809,0.019761,-3.0,-0.261128,5.826655,4.710853
6.0,-1.729035,-2.962802,-0.015794,0.019219,-3.0,-0.264265,5.701038,4.870628
6.05,-1.865763,-2.510278,-0.014911,0.018375,-3.0,-0.284957,5.601399,5.007356
6.1,-1.980358,-2.079239,-0.014118,0.017801,-3.0,-0.314199,5.527941,5.121951
6.15,-2.074003,-1.672801,-0.013357,0.018049,-3.0,-0.343676,5.477336,5.215596
6.2,-2.147956,-1.291225,-0.012507,0.021333,-3.0,-0.366067,5.444924,5.289549
6.25,-2.20345,-0.933548,-0.011275,0.032799,-3.0,-0.390641,5.426066,5.345042
6.3,-2.241507,-0.592591,-0.009406,0.045916,-3.0,-0.417682,5.415822,5.3831
6.35,-2.262748,-0.259443,-0.007024,0.052156,-3.0,-0.437155,5.410821,5.404341
6.4,-2.267414,0.072068,-0.004475,0.05113,-3.0,-0.449013,5.40973,5.409006
6.45,-2.255411,0.409027,-0.002167,0.040688,-3.0,-0.45097,5.412635,5.397004
6.5,-2.226302,0.758139,-0.000601,0.019473,-3.0,-0.439042,5.421203,5.367895
6.55,-2.17935,1.124445,-0.000268,-0.010576,-2.689051,-0.290697,5.438467,5.320943
6.6,-2.11326,1.525102,-0.00159,-0.048431,-1.91021,0.05806,5.471907,5.254853
6.65,-2.025787,1.98064,-0.004841,-0.088481,-1.080496,0.4436,5.534672,5.16738
6.7,-1.914215,2.488882,-0.009767,-0.114542,1.755234,1.517674,5.636394,5.055807
6.75,-1.772874,3.16916,-0.018248,-0.226342,2.053438,1.772769,5.852104,4.914466
6.8,-1.598148,3.818917,-0.028753,-0.186285,2.102094,1.710599,6.089729,4.739741
6.85,-1.390594,4.474177,-0.037567,-0.146793,1.966915,1.504306,6.370395,4.532186
